sno,URL,id,desc,stars,num_ratings,num_reviews,reviews,vader_score,final_score
51,http://flipkart.com/frionkandy-striped-floral-print-women-wrap-around-white-black-skirt/p/itme29cdcd712afb?pid=SKIFGGFHFHCBWGKM&lid=LSTSKIFGGFHFHCBWGKM9AVDRY&marketplace=FLIPKART&srno=b_2_53&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFGGFHFHCBWGKM.SEARCH&ssid=7zslxko4e80000001596818394714,51,"Women Striped, Floral Print Wrap Around White, Black Skirt",4.1,107,15,cheapest quality nice cloth very short,0.4215,0.0051870240
52,http://flipkart.com/shopping-world-solid-women-regular-black-skirt/p/itmfh7wbethecm3d?pid=SKIFGU7BFZFC4YF4&lid=LSTSKIFGU7BFZFC4YF4FTZMFR&marketplace=FLIPKART&srno=b_2_54&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFGU7BFZFC4YF4.SEARCH&ssid=7zslxko4e80000001596818394714,52,Women Solid Regular Black Skirt,4.1,187,44,wonderful  my daughter loved it soooo much good seriously i hate this product quality too bad flipcart,0.3196,0.0092724940
53,http://flipkart.com/silver-organisation-printed-women-a-line-black-skirt/p/itmc76b6674b9ac2?pid=SKIFQY3YWEDAZHZX&lid=LSTSKIFQY3YWEDAZHZXJXQJON&marketplace=FLIPKART&srno=b_2_55&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFQY3YWEDAZHZX.SEARCH&ssid=7zslxko4e80000001596818394714,53,Women Printed A-line Black Skirt,4,18,0,,0,0.0007798960
54,http://flipkart.com/v2-retail-limited-solid-girls-regular-dark-blue-skirt/p/itmffa2fdab39d3f?pid=SKIFTHS3DGC8HVAV&lid=LSTSKIFTHS3DGC8HVAV4J0XPH&marketplace=FLIPKART&srno=b_2_56&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFTHS3DGC8HVAV.SEARCH&ssid=7zslxko4e80000001596818394714,54,Girls Solid Regular Dark Blue Skirt,4.2,5,2,good nice so good,1.3023,0.0004067020
55,http://flipkart.com/darzi-floral-print-women-flared-black-skirt/p/itmc296ba192756c?pid=SKIFTDF3KRYTKAPF&lid=LSTSKIFTDF3KRYTKAPFF2YMJQ&marketplace=FLIPKART&srno=b_2_57&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFTDF3KRYTKAPF.SEARCH&ssid=7zslxko4e80000001596818394714,55,Women Floral Print Flared Black Skirt,3.4,5,3,dont waste your money in thi because it is transparent and its fabric is like umbrella cloth just ok good quality 😍same as picturethnks flipkart,0.6761,0.0003237170
56,http://flipkart.com/mudrika-printed-women-wrap-around-blue-skirt/p/itmf6fp66vmmwuzp?pid=SKIF6FKMS2AWTYQB&lid=LSTSKIF6FKMS2AWTYQBBRQW3H&marketplace=FLIPKART&srno=b_2_58&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIF6FKMS2AWTYQB.SEARCH&ssid=7zslxko4e80000001596818394714,56,Women Printed Wrap Around Blue Skirt,3.2,124,22,good cloth is too hard worst product dont buy it horrible product,-0.8295,0.0030423130
57,http://flipkart.com/buynewtrend-striped-women-layered-multicolor-skirt/p/itmf8mvjhfbcqc8j?pid=SKIF8MUFNQ7STJ8W&lid=LSTSKIF8MUFNQ7STJ8WSFOB66&marketplace=FLIPKART&srno=b_2_59&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIF8MUFNQ7STJ8W.SEARCH&ssid=7zslxko4e80000001596818394714,57,Women Striped Layered Multicolor Skirt,4,1620,293,skirt is same as shown in picture cloth is thin but its totally good nice a bit see throughmay be uncomfortable in lights this is very nice skirt,0.9016,0.0883690610
58,http://flipkart.com/shopingfever-printed-women-regular-multicolor-skirt/p/itmf3y4abqw2tvgx?pid=SKIE6S5NJBYZC6XW&lid=LSTSKIE6S5NJBYZC6XW0LCNHZ&marketplace=FLIPKART&srno=b_2_60&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIE6S5NJBYZC6XW.SEARCH&ssid=7zslxko4e80000001596818394714,58,Women Printed Regular Multicolor Skirt,3.5,562,81,good nice product very nice skirt material also good,1.7238,0.0309146250
59,http://flipkart.com/tokyo-talkies-solid-women-flared-blue-skirt/p/itme23e9ded133cb?pid=SKIFPNP6M35FWR9C&lid=LSTSKIFPNP6M35FWR9CHTWMZB&marketplace=FLIPKART&srno=b_2_61&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFPNP6M35FWR9C.SEARCH&ssid=7zslxko4e80000001596818394714,59,Women Solid Flared Blue Skirt,4.8,4,1,i like that quality  but top was not including in that product only skirt,0.5635,0.0002467490
60,http://flipkart.com/modern-kart-animal-print-women-wrap-around-beige-skirt/p/itmfcxamybq9fggj?pid=SKIFCX2JGKTDNXHX&lid=LSTSKIFCX2JGKTDNXHX7WTSO8&marketplace=FLIPKART&srno=b_2_62&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFCX2JGKTDNXHX.SEARCH&ssid=7zslxko4e80000001596818394714,60,Women Animal Print Wrap Around Beige Skirt,4,200,26,skirt is very good for daily use ☺️👌 nice product same as picture thanku flipkart😊🤗 good materiallikes it👍👍👍👍,1.3023,0.0109955280
61,http://flipkart.com/fashioncutz-floral-print-women-regular-black-skirt/p/itmfff6xkhspatgr?pid=SKIFFYG7ZTXHTYPW&lid=LSTSKIFFYG7ZTXHTYPW8PSNA1&marketplace=FLIPKART&srno=b_2_63&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFFYG7ZTXHTYPW.SEARCH&ssid=7zslxko4e80000001596818394714,61,Women Floral Print Regular Black Skirt,3.9,1629,255,i am happy very nice product  superb its good but cotton golden print goes off by wash,2.0587,0.1049410750
62,http://flipkart.com/buynewtrend-striped-women-asymetric-white-black-skirt/p/itmf67h3cj5xf9tj?pid=SKIF67F5FYKDV6SC&lid=LSTSKIF67F5FYKDV6SCYDAZNJ&marketplace=FLIPKART&srno=b_2_64&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIF67F5FYKDV6SC.SEARCH&ssid=7zslxko4e80000001596818394714,62,"Women Striped Asymetric White, Black Skirt",4,1620,293,skirt is same as shown in picture cloth is thin but its totally good nice a bit see throughmay be uncomfortable in lights this is very nice skirt,0.9016,0.0883690610
63,http://flipkart.com/v2-retail-limited-solid-girls-regular-grey-skirt/p/itm4dd19a870da9d?pid=SKIFTHQVHZQ9AR2Y&lid=LSTSKIFTHQVHZQ9AR2YOJAJQU&marketplace=FLIPKART&srno=b_2_65&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFTHQVHZQ9AR2Y.SEARCH&ssid=7zslxko4e80000001596818394714,63,Girls Solid Regular Grey Skirt,4.3,55,6,nice one gud i loved it excellent product,1.5928,0.0032193800
64,http://flipkart.com/oriex-solid-women-layered-black-skirt/p/itmdf4bb7cd4a4a9?pid=SKIFJRMUQ7MMBMYK&lid=LSTSKIFJRMUQ7MMBMYKYD7EVN&marketplace=FLIPKART&srno=b_2_66&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFJRMUQ7MMBMYK.SEARCH&ssid=7zslxko4e80000001596818394714,64,Women Solid Layered Black Skirt,3.9,90,14,its good good product 👍 good,1.3212,0.0050748250
65,http://flipkart.com/tandul-solid-women-flared-light-green-skirt/p/itmfac34brybc3xt?pid=SKIFABCRGKJZHZMQ&lid=LSTSKIFABCRGKJZHZMQM74HPY&marketplace=FLIPKART&srno=b_2_67&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFABCRGKJZHZMQ.SEARCH&ssid=7zslxko4e80000001596818394714,65,Women Solid Flared Light Green Skirt,3.9,195,21,perfect 😊😘 looking superb nice dress,1.6183,0.0105762350
66,http://flipkart.com/unique-choice-printed-women-wrap-around-white-skirt/p/itmfdceayvure92y?pid=SKIFDBT7ZDYMDW2P&lid=LSTSKIFDBT7ZDYMDW2PZ3DYN6&marketplace=FLIPKART&srno=b_2_68&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFDBT7ZDYMDW2P.SEARCH&ssid=7zslxko4e80000001596818394714,66,Women Printed Wrap Around White Skirt,3.9,509,71,nice product very comfortable and easy to carry nice product😊 nice cotton,2.2155,0.0323268050
67,http://flipkart.com/tokyo-talkies-solid-women-pencil-grey-skirt/p/itm049caf4430a53?pid=SKIFKPXGEFRMZSRZ&lid=LSTSKIFKPXGEFRMZSRZW818VE&marketplace=FLIPKART&srno=b_2_69&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFKPXGEFRMZSRZ.SEARCH&ssid=7zslxko4e80000001596818394714,67,Women Solid Pencil Grey Skirt,4,169,24,its superb but i wish u dont buy it because i dont want anyone else to buy such beautiful thing terrific i love itowesome skirt,2.817,0.0119747100
68,http://flipkart.com/raj-rajeshwari-collection-printed-women-regular-pink-skirt/p/itm1108a437833e7?pid=SKIFSHQHHDGGYMGH&lid=LSTSKIFSHQHHDGGYMGHFVIXNJ&marketplace=FLIPKART&srno=b_2_70&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFSHQHHDGGYMGH.SEARCH&ssid=7zslxko4e80000001596818394714,68,Women Printed Regular Pink Skirt,3.9,77,14,best but neche lace h pic m wo nhi h ok its good,1.3733,0.0045758410
69,http://flipkart.com/modern-kart-animal-print-women-wrap-around-blue-skirt/p/itmfcrzxqg6ucpxq?pid=SKIFCRGXGVY7XA9W&lid=LSTSKIFCRGXGVY7XA9W4AQYI5&marketplace=FLIPKART&srno=b_2_71&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFCRGXGVY7XA9W.SEARCH&ssid=7zslxko4e80000001596818394714,69,Women Animal Print Wrap Around Blue Skirt,4.1,392,74,skirt is as expectedhope it would not fade after washthank you flipkart super skirt liked it lovely,1.6068,0.0255911760
70,http://flipkart.com/popentic-solid-women-gathered-pink-skirt/p/itm8d4f28e013004?pid=SKIFM47FAGMPCQHU&lid=LSTSKIFM47FAGMPCQHU4VGHDK&marketplace=FLIPKART&srno=b_2_72&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFM47FAGMPCQHU.SEARCH&ssid=7zslxko4e80000001596818394714,70,Women Solid Gathered Pink Skirt,3.7,75,11,awsm the skirt quality was quite nice❤❤ nice dress even the quality of fabric is excellenthighly recommended,0.6238,0.0034780350
71,http://flipkart.com/silver-organisation-printed-women-layered-blue-skirt/p/itmf6nteyzqnzf35?pid=SKIF6NH7KMQKSVGK&lid=LSTSKIF6NH7KMQKSVGK9DDIYU&marketplace=FLIPKART&srno=b_2_73&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIF6NH7KMQKSVGK.SEARCH&ssid=7zslxko4e80000001596818394714,71,Women Printed Layered Blue Skirt,3.4,208,32,nice product this product is very good and quality just asam colour is dull,0.46,0.0086732490
72,http://flipkart.com/modern-kart-printed-women-wrap-around-blue-skirt/p/itmfhvfmecujsua5?pid=SKIFHUUHURXHNXSG&lid=LSTSKIFHUUHURXHNXSGPCZB9S&marketplace=FLIPKART&srno=b_2_74&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFHUUHURXHNXSG.SEARCH&ssid=7zslxko4e80000001596818394714,72,Women Printed Wrap Around Blue Skirt,3.3,170,17,if you are going to buy it because of its look then dont buy because if you buy and when your clothe is in your hand  you think that another product comes to you🤣🤣 very bad product nice,0.3731,0.0065131540
73,http://flipkart.com/tokyo-talkies-solid-women-flared-beige-skirt/p/itmb09385a8faf53?pid=SKIFPNP6GUAY2MSC&lid=LSTSKIFPNP6GUAY2MSCMCC30P&marketplace=FLIPKART&srno=b_2_75&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFPNP6GUAY2MSC.SEARCH&ssid=7zslxko4e80000001596818394714,73,Women Solid Flared Beige Skirt,5,3,0,,0,0.0001624780
74,http://flipkart.com/sassafras-solid-women-regular-black-skirt/p/itmf2c05ea4663e1?pid=SKIFJ3FZNSW8VSWG&lid=LSTSKIFJ3FZNSW8VSWGUKVDOX&marketplace=FLIPKART&srno=b_2_76&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFJ3FZNSW8VSWG.SEARCH&ssid=7zslxko4e80000001596818394714,74,Women Solid Regular Black Skirt,4.2,627,107,very good fabric skirt is really nice its worth the price i ordered the top also from flipkart both looks a nice combination good product,2.1524,0.0443729490
75,http://flipkart.com/varanga-printed-women-flared-black-skirt/p/itm5c94b5fe15770?pid=SKIF5H8964PFHN5G&lid=LSTSKIF5H8964PFHN5GRHVTMX&marketplace=FLIPKART&srno=b_2_77&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIF5H8964PFHN5G.SEARCH&ssid=7zslxko4e80000001596818394714,75,Women Printed Flared Black Skirt,3.9,353,58,very very happy value for money thanku flipkart 😘😘 flare is good as i was confused about flare,1.0341,0.0190395530
76,http://flipkart.com/modern-kart-animal-print-women-wrap-around-pink-skirt/p/itm5d2b6c05bf5bc?pid=SKIFPYH86HZJXBHJ&lid=LSTSKIFPYH86HZJXBHJTB1XQ0&marketplace=FLIPKART&srno=b_2_78&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFPYH86HZJXBHJ.SEARCH&ssid=7zslxko4e80000001596818394714,76,Women Animal Print Wrap Around Pink Skirt,4.1,63,8,good colour fade after wash cloth is good colour fade after one washgood cloth material,0.8808,0.0032827650
77,http://flipkart.com/fashioncutz-floral-print-women-regular-red-skirt/p/itmfhvpzh6ymerjd?pid=SKIFHVZYGAFDENDC&lid=LSTSKIFHVZYGAFDENDCMPYCSM&marketplace=FLIPKART&srno=b_2_79&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFHVZYGAFDENDC.SEARCH&ssid=7zslxko4e80000001596818394714,77,Women Floral Print Regular Red Skirt,3.9,1629,255,i am happy very nice product  superb its good but cotton golden print goes off by wash,2.0587,0.1049410750
78,http://flipkart.com/insua-printed-women-pleated-multicolor-skirt/p/itma1112647c8329?pid=SKIFK7GHQCR3HWPU&lid=LSTSKIFK7GHQCR3HWPUVZ8C6J&marketplace=FLIPKART&srno=b_2_80&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFK7GHQCR3HWPU.SEARCH&ssid=7zslxko4e80000001596818394714,78,Women Printed Pleated Multicolor Skirt,4.4,28,3,wow very very very nice skirt awsm i really like it excellent product my wife loves it lot qualitysize colour every thing perfect,3.0843,0.0019712150
79,http://flipkart.com/gorangani-printed-women-a-line-black-skirt/p/itm969ba6f0dff2d?pid=SKIFPFVNPHUVNVAZ&lid=LSTSKIFPFVNPHUVNVAZVBYZVK&marketplace=FLIPKART&srno=b_3_81&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFPFVNPHUVNVAZ.SEARCH&ssid=szw5q6ijb40000001596818395778,79,Women Printed A-line Black Skirt,4,17,1,nice  same like as in image,0.7827,0.0007904290
80,http://flipkart.com/crease-clips-solid-women-broomstick-red-gold-skirt/p/itmfbb2yhp5ybjn3?pid=SKIEHGA77TEFH2KT&lid=LSTSKIEHGA77TEFH2KTQHHBCC&marketplace=FLIPKART&srno=b_3_82&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIEHGA77TEFH2KT.SEARCH&ssid=szw5q6ijb40000001596818395778,80,"Women Solid Broomstick Red, Gold Skirt",3.7,2362,386,full satisfaction quality is good looking very nice good quality love it good,2.82,0.1695692490
81,http://flipkart.com/neha-keshiv-solid-women-flared-black-skirt/p/itmff8bgbt5kphxt?pid=SKIFF7AEZ6AWS3JB&lid=LSTSKIFF7AEZ6AWS3JBQUZEOZ&marketplace=FLIPKART&srno=b_3_83&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFF7AEZ6AWS3JB.SEARCH&ssid=szw5q6ijb40000001596818395778,81,Women Solid Flared Black Skirt,4.2,1369,279,very good product on this price amazing very preety i just love it😍😍😍😘😘😘😘 quality is super i liked it very much,2.6841,0.1138132560
82,http://flipkart.com/fashioncutz-floral-print-women-regular-dark-blue-skirt/p/itmfgchzefwrrq34?pid=SKIFGC9UGZPESQVC&lid=LSTSKIFGC9UGZPESQVCC0KYPL&marketplace=FLIPKART&srno=b_3_85&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFGC9UGZPESQVC.SEARCH&ssid=szw5q6ijb40000001596818395778,82,Women Floral Print Regular Dark Blue Skirt,4,1839,295,must buy  happy with my product nicetnx flipkart awsm same as shown picture 😘😘😘😘,0.5719,0.0912889620
83,http://flipkart.com/rare-striped-women-a-line-dark-blue-skirt/p/itmfgxk7w5ntjd9r?pid=SKIFGX8HUPY6WMYC&lid=LSTSKIFGX8HUPY6WMYCXLL1SD&marketplace=FLIPKART&srno=b_3_86&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFGX8HUPY6WMYC.SEARCH&ssid=szw5q6ijb40000001596818395778,83,Women Striped A-line Dark Blue Skirt,3.8,38,7,good product  feels good very nice as per my expectation ,1.3023,0.0021914370
84,http://flipkart.com/tandul-solid-women-flared-black-skirt/p/itmfac34zndyctah?pid=SKIFABCRZ5UMHUNH&lid=LSTSKIFABCRZ5UMHUNHXQTYFN&marketplace=FLIPKART&srno=b_3_87&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFABCRZ5UMHUNH.SEARCH&ssid=szw5q6ijb40000001596818395778,84,Women Solid Flared Black Skirt,3.5,417,64,nice 😍😍 dress quality is also nice  love it thanks for the delivery thin material expected a better one but good its k k 😄❤ very nice,3.2226,0.0300017100
85,http://flipkart.com/addyvero-solid-women-pencil-black-skirt/p/itm17fc2095d043d?pid=SKIFPNG5ZMZDTZJV&lid=LSTSKIFPNG5ZMZDTZJVIFAIUL&marketplace=FLIPKART&srno=b_3_88&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFPNG5ZMZDTZJV.SEARCH&ssid=szw5q6ijb40000001596818395778,85,Women Solid Pencil Black Skirt,4.1,54,2,good but i didnt fit the size sooo happy,1.3735,0.0025872110
86,http://flipkart.com/v2-retail-limited-solid-women-regular-maroon-skirt/p/itme536aee3e18eb?pid=SKIFMYB62ZEFHZ97&lid=LSTSKIFMYB62ZEFHZ9729RIJ8&marketplace=FLIPKART&srno=b_3_90&otracker=browse&fm=organic&iid=en_5oQM1NE5NaWNSUaE%2FzNDkTTbhsod4k459YhOMA%2FNy8vF9xZ%2FaHJ0hddfG89IFJ4IBFNtzYf3uv4OhCGrMrKptw%3D%3D&ssid=szw5q6ijb40000001596818395778,86,Women Solid Regular Maroon Skirt,3.5,6,1,very bed quality ad not the same product  u can see thiss image,0,0.0002274700
87,http://flipkart.com/krishika-printed-women-flared-pink-skirt/p/itm96984185a56d0?pid=SKIFJZY3RHBFRYGD&lid=LSTSKIFJZY3RHBFRYGDE2MYPC&marketplace=FLIPKART&srno=b_3_91&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFJZY3RHBFRYGD.SEARCH&ssid=szw5q6ijb40000001596818395778,87,Women Printed Flared Pink Skirt,4.1,75,11,superbblove the productvery satisfying my sister is very happy very very very very nice,1.4522,0.0044300490
88,http://flipkart.com/fashioncutz-printed-women-flared-dark-blue-white-skirt/p/itm79e08154a356a?pid=SKIFSQ3QQZZN5FFT&lid=LSTSKIFSQ3QQZZN5FFT6OKE2Y&marketplace=FLIPKART&srno=b_3_93&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFSQ3QQZZN5FFT.SEARCH&ssid=szw5q6ijb40000001596818395778,88,"Women Printed Flared Dark Blue, White Skirt",4.1,223,37,dress material is good quality is also good  good product awsm got in rs 499good productcolour is also same as to in pic,1.3212,0.0132675100
89,http://flipkart.com/kastoori-collection-printed-women-regular-red-skirt/p/itmfeazgchpkjaky?pid=SKIFEAXPF5QQBMZC&lid=LSTSKIFEAXPF5QQBMZCIB666P&marketplace=FLIPKART&srno=b_3_95&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFEAXPF5QQBMZC.SEARCH&ssid=szw5q6ijb40000001596818395778,89,Women Printed Regular Red Skirt,4.1,412,63,nice all the prints lost its colour just at the first wash very bad and low quality prints they are nice good quality ,0.1497,0.0189462150
90,http://flipkart.com/popnetic-solid-women-asymetric-black-skirt/p/itm580bf09aa7bab?pid=SKIFM47HMYZEZQBN&lid=LSTSKIFM47HMYZEZQBNUOXEUD&marketplace=FLIPKART&srno=b_3_96&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFM47HMYZEZQBN.SEARCH&ssid=szw5q6ijb40000001596818395778,90,Women Solid Asymetric Black Skirt,3.8,291,45,love the product nice cloth material perfect fittingdelivery on time size 26 very nice skirt perfect cotton material i am very happy good quality perfect size😍😍,4.2079,0.0250081470
91,http://flipkart.com/fashioncutz-floral-print-women-regular-black-skirt/p/itmfgchzrepvypsa?pid=SKIFGC9UYH8CVDPK&lid=LSTSKIFGC9UYH8CVDPK6LGNUR&marketplace=FLIPKART&srno=b_3_97&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFGC9UYH8CVDPK.SEARCH&ssid=szw5q6ijb40000001596818395778,91,Women Floral Print Regular Black Skirt,4,1839,295,must buy  happy with my product nicetnx flipkart awsm same as shown picture 😘😘😘😘,0.5719,0.0912889620
92,http://flipkart.com/addyvero-solid-girls-flared-black-skirt/p/itmc85f9fdf7ac97?pid=SKIFPJDW6JJNWGYZ&lid=LSTSKIFPJDW6JJNWGYZXZN72W&marketplace=FLIPKART&srno=b_3_98&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFPJDW6JJNWGYZ.SEARCH&ssid=szw5q6ijb40000001596818395778,92,Girls Solid Flared Black Skirt,4.3,31,5,best quality can buy good amazing product,1.6632,0.0020161450
93,http://flipkart.com/sooma-solid-women-tiered-white-skirt/p/itm9f31618f99b9b?pid=SKIFNZTA2FWF7J3H&lid=LSTSKIFNZTA2FWF7J3HYH7ZOT&marketplace=FLIPKART&srno=b_3_99&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFNZTA2FWF7J3H.SEARCH&ssid=szw5q6ijb40000001596818395778,93,Women Solid Tiered White Skirt,4.4,38,9,so beautiful skirt skin friendly fabric and attractive look i love this worth buying very thin of inner cotton super mind blowing purchase,2.9963,0.0036667690
94,http://flipkart.com/v2-retail-limited-striped-women-regular-black-skirt/p/itmeadceec5b03eb?pid=SKIFST6ZJBTQD26N&lid=LSTSKIFST6ZJBTQD26NYLT8H5&marketplace=FLIPKART&srno=b_3_100&otracker=browse&fm=organic&iid=en_5oQM1NE5NaWNSUaE%2FzNDkTTbhsod4k459YhOMA%2FNy8sm%2FpKb0LI%2FK8kwRRdO%2F2N53awJ84ccywqXzm95Un0txw%3D%3D&ssid=szw5q6ijb40000001596818395778,94,Women Striped Regular Black Skirt,4.2,20,4,highly satisfied its soft material good amazing 😍,1.9066,0.0014346790
95,http://flipkart.com/n-gal-solid-women-flared-red-skirt/p/itmedc6a27ac4bef?pid=SKIF97FGPYFA5MDA&lid=LSTSKIF97FGPYFA5MDAGOZ2FD&marketplace=FLIPKART&srno=b_3_102&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIF97FGPYFA5MDA.SEARCH&ssid=szw5q6ijb40000001596818395778,95,Women Solid Flared Red Skirt,4.2,1916,221,go for it🥳🥳🥳🥳 awesome product must buy good quality it looks cute 🥰❤️,1.5241,0.1103446120
96,http://flipkart.com/fashioncutz-printed-women-regular-dark-blue-skirt/p/itm407f45a078eac?pid=SKIFRZG3XZMZBSH6&lid=LSTSKIFRZG3XZMZBSH65DENNS&marketplace=FLIPKART&srno=b_3_103&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFRZG3XZMZBSH6.SEARCH&ssid=szw5q6ijb40000001596818395778,96,Women Printed Regular Dark Blue Skirt,4,249,37,i love the product borders are very beautiful 👌and very bright ✨the colour blue and green is just awsum just go for it i buyed two of them loved it ❤💞 good product  very nice,3.138,0.0187782390
97,http://flipkart.com/v2-retail-limited-solid-girls-regular-dark-blue-skirt/p/itmffa2fdab39d3f?pid=SKIFTHS3DGC8HVAV&lid=LSTSKIFTHS3DGC8HVAV4J0XPH&marketplace=FLIPKART&srno=b_3_104&otracker=browse&fm=organic&iid=en_5oQM1NE5NaWNSUaE%2FzNDkTTbhsod4k459YhOMA%2FNy8uAtRCF3E5wwgrmX6LGS%2B6IP4v%2BgWgCEm3YqWZIxx%2FhVQ%3D%3D&ssid=szw5q6ijb40000001596818395778,97,Girls Solid Regular Dark Blue Skirt,4.2,5,2,good nice so good,1.3023,0.0004067020
98,http://flipkart.com/darzi-floral-print-women-flared-multicolor-skirt/p/itm96eb6b0111aad?pid=SKIFT7HGZ64RJH54&lid=LSTSKIFT7HGZ64RJH54RCCPME&marketplace=FLIPKART&srno=b_3_105&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFT7HGZ64RJH54.SEARCH&ssid=szw5q6ijb40000001596818395778,98,Women Floral Print Flared Multicolor Skirt,3.3,8,1,ok ok,0.592,0.0003267000
99,http://flipkart.com/mudrika-printed-women-wrap-around-blue-skirt/p/itmf6nmtgcyy3mnt?pid=SKIF6NKMGHCJMHMQ&lid=LSTSKIF6NKMGHCJMHMQXEZIOI&marketplace=FLIPKART&srno=b_3_106&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIF6NKMGHCJMHMQ.SEARCH&ssid=szw5q6ijb40000001596818395778,99,Women Printed Wrap Around Blue Skirt,3.2,182,23,print is very fade bad quality nd fade colour awesome,0.0826,0.0064392240
100,http://flipkart.com/modern-kart-graphic-print-women-wrap-around-red-blue-skirt/p/itmfec9mzaxmwfxn?pid=SKIFEBZNXPYZHWUP&lid=LSTSKIFEBZNXPYZHWUPHLFAFS&marketplace=FLIPKART&srno=b_3_107&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFEBZNXPYZHWUP.SEARCH&ssid=szw5q6ijb40000001596818395778,100,"Women Graphic Print Wrap Around Red, Blue Skirt",3.9,20,5,nice product 👌🏻 good product just ok,1.8876,0.0014943510
101,http://flipkart.com/modern-kart-paisley-women-wrap-around-black-skirt/p/itmf7chz3juezqdn?pid=SKIF7BN4PMKQCEGK&lid=LSTSKIF7BN4PMKQCEGKRDQLMQ&marketplace=FLIPKART&srno=b_3_108&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIF7BN4PMKQCEGK.SEARCH&ssid=szw5q6ijb40000001596818395778,101,Women Paisley Wrap Around Black Skirt,4,164,33,beautiful so comfortable  suprrŕr good,1.5504,0.0106264460
