ID,URL,BRAND,ITEM,DISCOUNTED PRICE,MRP,STARS,NUMBER OF RATINGS,NUMBER OF REVIEWS,LIST OF REVIEWS
47,http://flipkart.com/arbiter-collection-women-high-low-red-dress/p/itm9a0d5d771689d?pid=DREFJY5BRJY8MEMA&lid=LSTDREFJY5BRJY8MEMAPP8FPC&marketplace=FLIPKART&srno=b_2_49&otracker=browse&fm=organic&iid=419c82a2-c7fe-4b61-9b6d-b6d8abb62882.DREFJY5BRJY8MEMA.SEARCH&ssid=38dmssa3ww0000001596817413179,Arbiter Collection ,Women High Low Red Dress,₹461,"₹1,299",4.2,249,38,"['i like it💖💖', 'Very best dress', 'nice dress. I really happy to wear the dress. 🙂thanks flipkart']"
48,http://flipkart.com/metronaut-women-sheath-maroon-dress/p/itmfbfvxry4adsgt?pid=DREFBFVXFMPMR7SF&lid=LSTDREFBFVXFMPMR7SFIEPY4K&marketplace=FLIPKART&srno=b_2_50&otracker=browse&fm=organic&iid=en_jXflk6HZJxWSSgcJPZ8FDSdKwvHTuiYWYcg9S2WGnpE4OssaYMqVP2ZzxStSNWzgdVaDhTJvveRHi%2BT3WJAjVA%3D%3D&ssid=38dmssa3ww0000001596817413179,Metronaut ,Women Sheath Maroon Dress,₹584,"₹1,399",4,449,69,"[""dress material is good ...but I didn't get the belt😎 size is perfect ,worth the price..."", 'Nice product', 'Really Impressivewould Suggest Strongly to buy']"
49,http://flipkart.com/metro-fashion-women-gathered-dark-blue-dress/p/itmd66a49d7fdf01?pid=DREFGBGNWHYGHXYT&lid=LSTDREFGBGNWHYGHXYTTOUFIO&marketplace=FLIPKART&srno=b_2_51&otracker=browse&fm=organic&iid=419c82a2-c7fe-4b61-9b6d-b6d8abb62882.DREFGBGNWHYGHXYT.SEARCH&ssid=38dmssa3ww0000001596817413179,Metro Fashion ,Women Gathered Dark Blue Dress,₹568,"₹1,999",4.3,4204,741,"['awsome product😘', ""It's simply amezing. Loved it"", 'must buy product']"
50,http://flipkart.com/tokyo-talkies-women-maxi-blue-dress/p/itm57ec7fbc59177?pid=DREFK77FDXZZC6MZ&lid=LSTDREFK77FDXZZC6MZSS53UG&marketplace=FLIPKART&srno=b_2_52&otracker=browse&fm=organic&iid=419c82a2-c7fe-4b61-9b6d-b6d8abb62882.DREFK77FDXZZC6MZ.SEARCH&ssid=38dmssa3ww0000001596817413179,Tokyo Talkies ,Women Maxi Blue Dress,₹665,"₹1,999",4.2,133,22,"['So beautiful dress and good febric', ""Wonderful dress 😍But the top part of dress is bit tight so replaced with with size now it's too loose but very nice and good quality dress 👌"", 'Wonderful dress 😍I liked it but it is small in size at shoulders and i replaced it with next one and it a little loose so but it carefully 😊']"
51,http://flipkart.com/micozy-women-skater-pink-dress/p/itm6ded6ca506656?pid=DREFKG5D9ZBTG2XE&lid=LSTDREFKG5D9ZBTG2XETR3S5G&marketplace=FLIPKART&srno=b_2_53&otracker=browse&fm=organic&iid=419c82a2-c7fe-4b61-9b6d-b6d8abb62882.DREFKG5D9ZBTG2XE.SEARCH&ssid=38dmssa3ww0000001596817413179,Micozy ,Women Skater Pink Dress,₹359,"₹1,299",3.9,7558,1181,"['very beautiful dress 👌👌👌🥰🥰', 'super dress', 'amazing dress quality nice ✌️✌️👌👌👌thanks flipcart']"
52,http://flipkart.com/tokyo-talkies-women-maxi-maroon-dress/p/itm320615def8326?pid=DREFGR2J3C3JVEWM&lid=LSTDREFGR2J3C3JVEWMODSOGS&marketplace=FLIPKART&srno=b_2_55&otracker=browse&fm=organic&iid=419c82a2-c7fe-4b61-9b6d-b6d8abb62882.DREFGR2J3C3JVEWM.SEARCH&ssid=38dmssa3ww0000001596817413179,Tokyo Talkies ,Women Maxi Maroon Dress,₹555,"₹1,949",4.2,59,16,"['good nice looking super Shep', 'Best according to the price. Must try', 'Product is good. Thanks FLIPKART']"
53,http://flipkart.com/tokyo-talkies-women-maxi-light-blue-dress/p/itm6aac020ee92aa?pid=DREFGK24NSYGY8ME&lid=LSTDREFGK24NSYGY8MEJRXIWT&marketplace=FLIPKART&srno=b_2_56&otracker=browse&fm=organic&iid=419c82a2-c7fe-4b61-9b6d-b6d8abb62882.DREFGK24NSYGY8ME.SEARCH&ssid=38dmssa3ww0000001596817413179,Tokyo Talkies ,Women Maxi Light Blue Dress,₹665,"₹1,999",4.3,310,57,"['I was not sure about the material when I was ordering because the price is comparably less and thought may be will get not good quality....but really liked the dress and its stiching style by Tokyo Talkies.Thank you Flipkart for delivering such a nice dress😀👍', ""it's a wonderful dress...I like it very much 😊worthy every penny!!!thank u Flipkart..."", ""amazing product but size problm iz there.so i had to return it.dont chk the size chart.if ur a xl buy xl.in the chart its wrote 42.so i boight m it wasn't suitable.product extreamly superbbbbbbb.""]"
54,http://flipkart.com/yash-gallery-women-pleated-red-dress/p/itm8d50f1be050b2?pid=DREFHAYGXNMSDBFF&lid=LSTDREFHAYGXNMSDBFFRZTYXT&marketplace=FLIPKART&srno=b_2_58&otracker=browse&fm=organic&iid=419c82a2-c7fe-4b61-9b6d-b6d8abb62882.DREFHAYGXNMSDBFF.SEARCH&ssid=38dmssa3ww0000001596817413179,Yash Gallery ,Women Pleated Red Dress,₹650,"₹3,499",3.5,17,5,"['Ok', 'Very good, the colour is as shown in this pic, the cloth also of nice quality, I loved it ❤❤❤', 'Very good quality product.soft rayon fabric with woven design.color is deep maroon.got in 650']"
55,http://flipkart.com/fibreza-women-a-line-black-dress/p/itm0d0f2db305e51?pid=DREFZYZKGEWZXU3Q&lid=LSTDREFZYZKGEWZXU3QYRZPL4&marketplace=FLIPKART&srno=b_2_59&otracker=browse&fm=organic&iid=419c82a2-c7fe-4b61-9b6d-b6d8abb62882.DREFZYZKGEWZXU3Q.SEARCH&ssid=38dmssa3ww0000001596817413179,FIBREZA ,Women A-line Black Dress,₹499,"₹1,599",3.8,127,19,"['Good quality product', ""Nice I'm loving it"", 'Good product but the material of the cloth is bit not suitable to wear in summer days 😔']"
56,http://flipkart.com/fachara-women-skater-red-dress/p/itma687bbc15b3a7?pid=DREFGFSMZ9VPJMUE&lid=LSTDREFGFSMZ9VPJMUELHDKPJ&marketplace=FLIPKART&srno=b_2_61&otracker=browse&fm=organic&iid=419c82a2-c7fe-4b61-9b6d-b6d8abb62882.DREFGFSMZ9VPJMUE.SEARCH&ssid=38dmssa3ww0000001596817413179,FACHARA ,Women Skater Red Dress,₹398,₹999,3.6,204,42,"['lovely dress very comfertable💓', 'good', ""Owo it's ossom""]"
57,http://flipkart.com/new-ethical-fashion-women-skater-multicolor-dress/p/itm54639cc700915?pid=DREFKZEWVCDHYJRM&lid=LSTDREFKZEWVCDHYJRMZOGMDV&marketplace=FLIPKART&srno=b_2_62&otracker=browse&fm=organic&iid=419c82a2-c7fe-4b61-9b6d-b6d8abb62882.DREFKZEWVCDHYJRM.SEARCH&ssid=38dmssa3ww0000001596817413179,New Ethical Fashion ,Women Skater Multicolor Dress,₹347,"₹1,299",3.9,1572,243,"['Super and osm I love it', 'nice good', 'Osm dress']"
58,http://flipkart.com/new-ethical-fashion-women-skater-yellow-dress/p/itm54468294f964e?pid=DREFKZEW3VHQGHKG&lid=LSTDREFKZEW3VHQGHKGZH1FJ6&marketplace=FLIPKART&srno=b_2_63&otracker=browse&fm=organic&iid=419c82a2-c7fe-4b61-9b6d-b6d8abb62882.DREFKZEW3VHQGHKG.SEARCH&ssid=38dmssa3ww0000001596817413179,New Ethical Fashion ,Women Skater Yellow Dress,₹347,"₹1,299",3.9,1572,243,"['Super and osm I love it', 'nice good', 'Osm dress']"
59,http://flipkart.com/zima-leto-women-bandage-yellow-dress/p/itmfgb2sg7dg65rn?pid=DREF8VFR5ZYGFGS8&lid=LSTDREF8VFR5ZYGFGS8R6NJID&marketplace=FLIPKART&srno=b_2_64&otracker=browse&fm=organic&iid=en_jXflk6HZJxWSSgcJPZ8FDSdKwvHTuiYWYcg9S2WGnpHyv0V6XNJlfDzbFCmQTcVPC6icUGM2CtIx%2F31z4p11HA%3D%3D&ssid=38dmssa3ww0000001596817413179,Zima leto ,Women Bandage Yellow Dress,₹701,"₹1,299",4.1,3815,717,"['just love it', 'I loved it 😍🔥❤', 'I just loved it...it so good that I have no words to explain.']"
60,http://flipkart.com/gofan-women-high-low-blue-dress/p/itmd6e6963ffdc26?pid=DREFN4KAPTJ9HCVM&lid=LSTDREFN4KAPTJ9HCVM5117LB&marketplace=FLIPKART&srno=b_2_65&otracker=browse&fm=organic&iid=419c82a2-c7fe-4b61-9b6d-b6d8abb62882.DREFN4KAPTJ9HCVM.SEARCH&ssid=38dmssa3ww0000001596817413179,gofan ,Women High Low Blue Dress,₹430,"₹1,999",3.4,365,47,"['good quality but no lining.ok gud buy it😄', 'Fantastic 👌😊😊😊😊', 'bad for size']"
61,http://flipkart.com/sheetal-associates-women-a-line-maroon-dress/p/itme4a0463ba8e21?pid=DREFNEXQHZHPA48D&lid=LSTDREFNEXQHZHPA48DDGIEAN&marketplace=FLIPKART&srno=b_2_66&otracker=browse&fm=organic&iid=419c82a2-c7fe-4b61-9b6d-b6d8abb62882.DREFNEXQHZHPA48D.SEARCH&ssid=38dmssa3ww0000001596817413179,Sheetal Associates ,Women A-line Maroon Dress,₹499,₹999,3.9,9171,1537,"['nice dress', 'ASM', 'beautiful dress..👌comfortable material..I love it ..must buy']"
62,http://flipkart.com/god-bless-women-a-line-black-dress/p/itmbb601151a31ed?pid=DREFJRQANJK4ZET5&lid=LSTDREFJRQANJK4ZET5GCRYG5&marketplace=FLIPKART&srno=b_2_67&otracker=browse&fm=organic&iid=419c82a2-c7fe-4b61-9b6d-b6d8abb62882.DREFJRQANJK4ZET5.SEARCH&ssid=38dmssa3ww0000001596817413179,GOD BLESS ,Women A-line Black Dress,₹719,"₹1,499",4,430,80,"['nice', 'Nice product', 'I really love it.... Quality is also good']"
63,http://flipkart.com/styleelite-women-high-low-dark-green-dress/p/itm73f8c77389ea7?pid=DREFZAU7XRZ2NY7B&lid=LSTDREFZAU7XRZ2NY7BIP30QT&marketplace=FLIPKART&srno=b_2_68&otracker=browse&fm=organic&iid=419c82a2-c7fe-4b61-9b6d-b6d8abb62882.DREFZAU7XRZ2NY7B.SEARCH&ssid=38dmssa3ww0000001596817413179,STYLEELITE ,Women High Low Dark Green Dress,₹629,"₹1,999",3.7,2185,352,"['Good product 👍', ""It's really good"", 'It is just awesome I have no words to describe this it is so so comfortable and the quality of the clothe it was just too good I personally suggest to buy this I really loved it']"
64,http://flipkart.com/hiva-trendz-women-skater-multicolor-dress/p/itm9c11580c9ba69?pid=DREFS9YZ8YD4P5WB&lid=LSTDREFS9YZ8YD4P5WBUYO109&marketplace=FLIPKART&srno=b_2_69&otracker=browse&fm=organic&iid=419c82a2-c7fe-4b61-9b6d-b6d8abb62882.DREFS9YZ8YD4P5WB.SEARCH&ssid=38dmssa3ww0000001596817413179,Hiva Trendz ,Women Skater Multicolor Dress,₹269,"₹1,299",3.8,302,48,"[""Amazing product! It's same as shown in the picture.For daily use it's really cute The material is also too goodI really loved thisAlso ordered 2more dresses Thankyou flipkart ❤️"", 'Good', 'Very nice product']"
65,http://flipkart.com/dsk-studio-women-a-line-multicolor-dress/p/itmfffkyd3qqt6dt?pid=DREFFYHADDB5YFAT&lid=LSTDREFFYHADDB5YFATAK6J8C&marketplace=FLIPKART&srno=b_2_71&otracker=browse&fm=organic&iid=419c82a2-c7fe-4b61-9b6d-b6d8abb62882.DREFFYHADDB5YFAT.SEARCH&ssid=38dmssa3ww0000001596817413179,DSK STUDIO ,Women A-line Multicolor Dress,₹323,"₹1,299",4.1,1877,324,"['awesome dress.......must buy', 'nice dress paisa washul', 'Great👍']"
66,http://flipkart.com/archi-enterprise-women-pleated-green-dress/p/itmfe426bswhcckm?pid=DREFE3FQJ6ZWBV6H&lid=LSTDREFE3FQJ6ZWBV6HT1HEF6&marketplace=FLIPKART&srno=b_2_72&otracker=browse&fm=organic&iid=419c82a2-c7fe-4b61-9b6d-b6d8abb62882.DREFE3FQJ6ZWBV6H.SEARCH&ssid=38dmssa3ww0000001596817413179,Archi Enterprise ,Women Pleated Green Dress,₹504,"₹1,499",4,1140,159,"['Very bad.cloth is not good', 'Nice product. Attractive design, charming colour and nice fabric quality.', 'Very soft n comfortable...go for it guys']"
67,http://flipkart.com/new-ethnic-4-you-women-fit-flare-black-dress/p/itmfdkdhcacm6ung?pid=DREFDJA5ZF3WFBMJ&lid=LSTDREFDJA5ZF3WFBMJVZJKSC&marketplace=FLIPKART&srno=b_2_73&otracker=browse&fm=organic&iid=419c82a2-c7fe-4b61-9b6d-b6d8abb62882.DREFDJA5ZF3WFBMJ.SEARCH&ssid=38dmssa3ww0000001596817413179,New Ethnic 4 You ,Women Fit and Flare Black Dress,₹305,"₹1,299",4.2,4163,702,"['Lovely💕😍 dress', 'nice one n really super', 'Awesome.... Thank you']"
68,http://flipkart.com/tokyo-talkies-women-maxi-multicolor-dress/p/itmf7ht9hf4qu6he?pid=DREF7HT9HEYM7PBG&lid=LSTDREF7HT9HEYM7PBG0XFWHG&marketplace=FLIPKART&srno=b_2_75&otracker=browse&fm=organic&iid=419c82a2-c7fe-4b61-9b6d-b6d8abb62882.DREF7HT9HEYM7PBG.SEARCH&ssid=38dmssa3ww0000001596817413179,Tokyo Talkies ,Women Maxi Multicolor Dress,₹615,"₹1,849",4.2,2624,614,"['very nice...', 'good quality......', ""This dress is awesome......go ahead girls....must have in wardrobe collection .....you will love it girls it's  classy and comfortable simultaneously.....in love with this dress ❤️""]"
69,http://flipkart.com/provogue-women-a-line-blue-dress/p/itm7765de60a21b0?pid=DREFGNHS5GJYQAGS&lid=LSTDREFGNHS5GJYQAGS9NV1BU&marketplace=FLIPKART&srno=b_2_76&otracker=browse&fm=organic&iid=419c82a2-c7fe-4b61-9b6d-b6d8abb62882.DREFGNHS5GJYQAGS.SEARCH&ssid=38dmssa3ww0000001596817413179,Provogue ,Women A-line Blue Dress,₹589,"₹1,899",4.1,59,5,"['Beautiful dress', 'Value for money', 'Super deal']"
70,http://flipkart.com/wear-shine-women-gown-dark-blue-red-gold-dress/p/itm846e8e011617b?pid=DREFMEFAZJZGZGVZ&lid=LSTDREFMEFAZJZGZGVZN6WFUK&marketplace=FLIPKART&srno=b_2_77&otracker=browse&fm=organic&iid=419c82a2-c7fe-4b61-9b6d-b6d8abb62882.DREFMEFAZJZGZGVZ.SEARCH&ssid=38dmssa3ww0000001596817413179,WEAR & SHINE ,"Women Gown Dark Blue, Red, Gold Dress",₹439,"₹1,999",3.4,222,24,"['nice we loved it', 'Good item', ""Worst product don't buy this""]"
71,http://flipkart.com/maa-enterprise-women-a-line-green-dress/p/itm4034e1c8614fc?pid=DREFZRS8YZHHGPGG&lid=LSTDREFZRS8YZHHGPGGX4WLAL&marketplace=FLIPKART&srno=b_2_78&otracker=browse&fm=organic&iid=419c82a2-c7fe-4b61-9b6d-b6d8abb62882.DREFZRS8YZHHGPGG.SEARCH&ssid=38dmssa3ww0000001596817413179,MAA ENTERPRISE ,Women A-line Green Dress,₹653,"₹1,999",3.8,203,33,"['Superb', 'Osm', 'Cloth material is too good...and delivery boy also good purchase..thanks Flipkart..']"
72,http://flipkart.com/sheetal-associates-women-maxi-grey-dress/p/itm1bf080343469d?pid=DREFNEXQDMSHYWRD&lid=LSTDREFNEXQDMSHYWRD7IIMYR&marketplace=FLIPKART&srno=b_2_79&otracker=browse&fm=organic&iid=419c82a2-c7fe-4b61-9b6d-b6d8abb62882.DREFNEXQDMSHYWRD.SEARCH&ssid=38dmssa3ww0000001596817413179,Sheetal Associates ,Women Maxi Grey Dress,₹499,₹999,4,2419,416,"['omg product', 'Nice', 'very nice']"
73,http://flipkart.com/zima-leto-women-shirt-yellow-dress/p/itm9c91ed1b005de?pid=DREFNT6TMZ6C2RYQ&lid=LSTDREFNT6TMZ6C2RYQEXLKUC&marketplace=FLIPKART&srno=b_2_80&otracker=browse&fm=organic&iid=en_jXflk6HZJxWSSgcJPZ8FDSdKwvHTuiYWYcg9S2WGnpH%2BnHy84aDceTSupXanevwJ9AWalIm3PkBs%2BFjvDRHOJg%3D%3D&ssid=38dmssa3ww0000001596817413179,Zima Leto ,Women Shirt Yellow Dress,₹611,₹799,4,8,1,['Okay good product 👌 fast delivery boy']
74,http://flipkart.com/hiva-trendz-women-skater-multicolor-dress/p/itmb02dda5ebc23d?pid=DREFS9YZ5HFFAFYH&lid=LSTDREFS9YZ5HFFAFYHUNGJ44&marketplace=FLIPKART&srno=b_3_81&otracker=browse&fm=organic&iid=67642093-3bcc-4e33-b899-1f3119b63366.DREFS9YZ5HFFAFYH.SEARCH&ssid=z2nxxvnlmo0000001596817414190,Hiva Trendz ,Women Skater Multicolor Dress,₹269,"₹1,299",3.8,341,47,"['Not bad', 'So nice...', ""It's very nice product, awesome quality. I love it""]"
75,http://flipkart.com/styleelite-women-high-low-red-dress/p/itme248e33121c5d?pid=DREFZAU7SMHBPDGB&lid=LSTDREFZAU7SMHBPDGBPCDBBJ&marketplace=FLIPKART&srno=b_3_82&otracker=browse&fm=organic&iid=67642093-3bcc-4e33-b899-1f3119b63366.DREFZAU7SMHBPDGB.SEARCH&ssid=z2nxxvnlmo0000001596817414190,STYLEELITE ,Women High Low Red Dress,₹629,"₹1,999",3.7,2185,352,"['Good product 👍', ""It's really good"", 'It is just awesome I have no words to describe this it is so so comfortable and the quality of the clothe it was just too good I personally suggest to buy this I really loved it']"
76,http://flipkart.com/dyrectdeals-women-maxi-multicolor-dress/p/itmc73775a78d74b?pid=DREFPBGWYDZJAVYW&lid=LSTDREFPBGWYDZJAVYWADGSJA&marketplace=FLIPKART&srno=b_3_83&otracker=browse&fm=organic&iid=67642093-3bcc-4e33-b899-1f3119b63366.DREFPBGWYDZJAVYW.SEARCH&ssid=z2nxxvnlmo0000001596817414190,DYRECTDEALS ,Women Maxi Multicolor Dress,₹494,"₹2,199",4.1,562,105,"['Its very good.... I am satisfied...😊', 'wow very cute', 'Not bad']"
77,http://flipkart.com/avirate-women-fit-flare-dark-blue-dress/p/itmfh4bn5mcjhzsn?pid=DREFGYH64CDNDPZD&lid=LSTDREFGYH64CDNDPZDQKTJQZ&marketplace=FLIPKART&srno=b_3_84&otracker=browse&fm=organic&iid=en_462a1WMvCgBDRPv2msugI57203wUCiC3Y%2FhADEqAPVx3EY4Erl5L7HrC8xOJXHTP60sEmXtp0lswYbBYc8h%2BXA%3D%3D&ssid=z2nxxvnlmo0000001596817414190,Avirate ,Women Fit and Flare Dark Blue Dress,"₹1,099","₹2,399",3.7,49,11,"[""Didn't like its fabric at all"", 'Very bad', 'Too gorgeous. material is good and best for party wear within the amazing price']"
78,http://flipkart.com/rudraaksha-women-maxi-dark-blue-dress/p/itmfbb6znwhwvhnr?pid=DREFB7U7GFKJZRYF&lid=LSTDREFB7U7GFKJZRYFBUL5YQ&marketplace=FLIPKART&srno=b_3_85&otracker=browse&fm=organic&iid=67642093-3bcc-4e33-b899-1f3119b63366.DREFB7U7GFKJZRYF.SEARCH&ssid=z2nxxvnlmo0000001596817414190,Rudraaksha ,Women Maxi Dark Blue Dress,₹399,"₹1,999",3.7,1467,274,"[""Just as shown in the picture, the quality and fittings are good. it's worth buying. ❤️"", 'beautiful gown just loved it will buy more', 'very beautiful dress']"
79,http://flipkart.com/absorbing-women-asymmetric-multicolor-dress/p/itmffgy4bn9ftmhq?pid=DREFFFTFNZVQQEWN&lid=LSTDREFFFTFNZVQQEWNZCXR16&marketplace=FLIPKART&srno=b_3_86&otracker=browse&fm=organic&iid=67642093-3bcc-4e33-b899-1f3119b63366.DREFFFTFNZVQQEWN.SEARCH&ssid=z2nxxvnlmo0000001596817414190,Absorbing ,Women Asymmetric Multicolor Dress,₹643,"₹1,990",4.1,1222,215,"['just wow', 'very nice product', 'just supbb...😘😘🥰🥰🥰']"
80,http://flipkart.com/berrylush-women-fit-flare-blue-dress/p/itm23ac74c29bbf9?pid=DREFNZQVWHSDM3SK&lid=LSTDREFNZQVWHSDM3SKVMT9EQ&marketplace=FLIPKART&srno=b_3_88&otracker=browse&fm=organic&iid=67642093-3bcc-4e33-b899-1f3119b63366.DREFNZQVWHSDM3SK.SEARCH&ssid=z2nxxvnlmo0000001596817414190,Berrylush ,Women Fit and Flare Blue Dress,₹799,"₹1,999",4.4,297,62,"['Awsm', 'nice.. all good.. satisfied 😊✌', 'awsm dress....classy look']"
81,http://flipkart.com/dsk-studio-women-fit-flare-green-dress/p/itmb2b6d9dda4142?pid=DREFJX68GT3YEAZS&lid=LSTDREFJX68GT3YEAZSCE6QMN&marketplace=FLIPKART&srno=b_3_89&otracker=browse&fm=organic&iid=67642093-3bcc-4e33-b899-1f3119b63366.DREFJX68GT3YEAZS.SEARCH&ssid=z2nxxvnlmo0000001596817414190,DSK Studio ,Women Fit and Flare Green Dress,₹305,"₹1,299",4,1356,225,"['Nice', 'it looks awesome', 'Product is really nice... Just love it']"
82,http://flipkart.com/metronaut-women-sheath-maroon-dress/p/itmfbfvxry4adsgt?pid=DREFBFVXFMPMR7SF&lid=LSTDREFBFVXFMPMR7SFIEPY4K&marketplace=FLIPKART&srno=b_3_90&otracker=browse&fm=organic&iid=en_462a1WMvCgBDRPv2msugI57203wUCiC3Y%2FhADEqAPVwh7WCFeoOHabyj8QhHpO1EdVaDhTJvveRHi%2BT3WJAjVA%3D%3D&ssid=z2nxxvnlmo0000001596817414190,Metronaut ,Women Sheath Maroon Dress,₹584,"₹1,399",4,449,69,"[""dress material is good ...but I didn't get the belt😎 size is perfect ,worth the price..."", 'Nice product', 'Really Impressivewould Suggest Strongly to buy']"
83,http://flipkart.com/rudraaksha-women-fit-flare-yellow-dress/p/itmbc17a94444246?pid=DREFHMHWPQQQJKUA&lid=LSTDREFHMHWPQQQJKUAAGKVPL&marketplace=FLIPKART&srno=b_3_91&otracker=browse&fm=organic&iid=67642093-3bcc-4e33-b899-1f3119b63366.DREFHMHWPQQQJKUA.SEARCH&ssid=z2nxxvnlmo0000001596817414190,Rudraaksha ,Women Fit and Flare Yellow Dress With Mask,₹399,"₹1,999",3.8,3087,564,"['Super', 'Perfect fitting. Very good flare.. loved this dress..', 'good.']"
84,http://flipkart.com/rudraaksha-women-fit-flare-pink-dress/p/itmf9nqzjhwppbgh?pid=DREF9HDUSJG34GJW&lid=LSTDREF9HDUSJG34GJWYIDBWY&marketplace=FLIPKART&srno=b_3_92&otracker=browse&fm=organic&iid=67642093-3bcc-4e33-b899-1f3119b63366.DREF9HDUSJG34GJW.SEARCH&ssid=z2nxxvnlmo0000001596817414190,Rudraaksha ,Women Fit and Flare Pink Dress With Mask,₹359,"₹1,999",4.1,10521,2294,"['superb just awesome plz go for it', 'awesome outfit.. i got many compliments 🥰', 'perfect💯✨👌']"
85,http://flipkart.com/tokyo-talkies-women-shirt-light-blue-dress/p/itmf3vcyxnfsuq5y?pid=DREF2YMUWWGKPHWB&lid=LSTDREF2YMUWWGKPHWBWBAI4T&marketplace=FLIPKART&srno=b_3_93&otracker=browse&fm=organic&iid=67642093-3bcc-4e33-b899-1f3119b63366.DREF2YMUWWGKPHWB.SEARCH&ssid=z2nxxvnlmo0000001596817414190,Tokyo Talkies ,Women Shirt Light Blue Dress,₹582,"₹1,749",4,366,47,"['gud product as per price cloth quality is also gud', 'Nyc product same as shown picture..thnx flipkart', 'Wowwww 😍💖']"
86,http://flipkart.com/aks-couture-women-maxi-orange-dress/p/itm557dbfb1a6810?pid=DREFKKFAYEQNRUXZ&lid=LSTDREFKKFAYEQNRUXZPHFZJG&marketplace=FLIPKART&srno=b_3_95&otracker=browse&fm=organic&iid=67642093-3bcc-4e33-b899-1f3119b63366.DREFKKFAYEQNRUXZ.SEARCH&ssid=z2nxxvnlmo0000001596817414190,AKS Couture ,Women Maxi Orange Dress,₹768,"₹1,899",4.3,45,8,"['its gud', 'Good', 'Awesome product 👍👌']"
87,http://flipkart.com/rudraaksha-women-fit-flare-multicolor-dress/p/itmf9z6mgsmu5jfn?pid=DREF9MEHNHHPMFHE&lid=LSTDREF9MEHNHHPMFHEEJNFKP&marketplace=FLIPKART&srno=b_3_96&otracker=browse&fm=organic&iid=67642093-3bcc-4e33-b899-1f3119b63366.DREF9MEHNHHPMFHE.SEARCH&ssid=z2nxxvnlmo0000001596817414190,Rudraaksha ,Women Fit and Flare Multicolor Dress With Mask,₹399,"₹1,999",4,2213,487,"['nice one material is awesome', 'nice n beautiful dress...', 'Nice dress😍😍']"
88,http://flipkart.com/kannan-women-maxi-yellow-dress/p/itmffz9mucyjysuw?pid=DREFFSCGUS5NTKZQ&lid=LSTDREFFSCGUS5NTKZQJUZBOJ&marketplace=FLIPKART&srno=b_3_97&otracker=browse&fm=organic&iid=67642093-3bcc-4e33-b899-1f3119b63366.DREFFSCGUS5NTKZQ.SEARCH&ssid=z2nxxvnlmo0000001596817414190,Kannan ,Women Maxi Yellow Dress,₹488,"₹1,299",3.8,19185,3633,"['nice', 'OK OK product 🙂', 'Beautiful Blue Gown,Size and color both are same as described in picture.']"
89,http://flipkart.com/absorbing-women-high-low-beige-dress/p/itmfhry2dfkhj5ca?pid=DREFHPGJK9YJ5ZYZ&lid=LSTDREFHPGJK9YJ5ZYZA5Q8JH&marketplace=FLIPKART&srno=b_3_98&otracker=browse&fm=organic&iid=67642093-3bcc-4e33-b899-1f3119b63366.DREFHPGJK9YJ5ZYZ.SEARCH&ssid=z2nxxvnlmo0000001596817414190,Absorbing ,Women High Low Beige Dress,₹607,"₹1,999",4.1,379,55,"['material was very soft and quality was good. However it was long for me so had to return it.', 'i love the dress it is so so beautiful', ""It's so nice and comfortable to wear. It's worth every penny.""]"
90,http://flipkart.com/zima-leto-women-a-line-yellow-dress/p/itmf3vd5ssypfpwz?pid=DREEN7XAMBGY2VZH&lid=LSTDREEN7XAMBGY2VZH8O90DR&marketplace=FLIPKART&srno=b_3_99&otracker=browse&fm=organic&iid=67642093-3bcc-4e33-b899-1f3119b63366.DREEN7XAMBGY2VZH.SEARCH&ssid=z2nxxvnlmo0000001596817414190,Zima Leto ,Women A-line Yellow Dress,₹449,₹799,3.8,3842,619,"['very comfortable. .. but the its synthetic. ..so while ironing we hve to be vry careful...but i love it... go for it', ""It's a very pretty dress.. ♥😌"", 'awesome']"
91,http://flipkart.com/anmi-women-a-line-red-black-dress/p/itmffuj7gshervzt?pid=DREFFUJ4PWD7KHGS&lid=LSTDREFFUJ4PWD7KHGSEI8J3K&marketplace=FLIPKART&srno=b_3_101&otracker=browse&fm=organic&iid=67642093-3bcc-4e33-b899-1f3119b63366.DREFFUJ4PWD7KHGS.SEARCH&ssid=z2nxxvnlmo0000001596817414190,Anmi ,"Women A-line Red, Black Dress",₹522,"₹1,499",3.9,81,11,"[""Product is good but I don't like this"", ""It's nice but quality is not pure cotton"", 'Very bad']"
92,http://flipkart.com/god-bless-women-a-line-light-green-dress/p/itmd8979faff3327?pid=DREFJRQAPPTDNN9Z&lid=LSTDREFJRQAPPTDNN9ZJGMTK6&marketplace=FLIPKART&srno=b_3_102&otracker=browse&fm=organic&iid=67642093-3bcc-4e33-b899-1f3119b63366.DREFJRQAPPTDNN9Z.SEARCH&ssid=z2nxxvnlmo0000001596817414190,GOD BLESS ,Women A-line Light Green Dress,₹719,"₹1,499",4,430,80,"['nice', 'Nice product', 'I really love it.... Quality is also good']"
