ID,URL,BRAND,ITEM,DISCOUNTED PRICE,MRP,STARS,NUMBER OF RATINGS,NUMBER OF REVIEWS,LIST OF REVIEWS
48,http://flipkart.com/negen-floral-print-women-flared-multicolor-skirt/p/itm123528f5063e0?pid=SKIFTSYUYVA5SDH9&lid=LSTSKIFTSYUYVA5SDH9QTIA7L&marketplace=FLIPKART&srno=b_2_50&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFTSYUYVA5SDH9.SEARCH&ssid=7zslxko4e80000001596818394714,Negen ,Women Floral Print Flared Multicolor Skirt,₹299,"₹1,299",4.3,9,2,"['Good', 'As expected']"
49,http://flipkart.com/jainsons-printed-women-a-line-black-skirt/p/itmf3y4zjmekfa2u?pid=SKIEZ9R9QYWZXZH9&lid=LSTSKIEZ9R9QYWZXZH9ZAAAGV&marketplace=FLIPKART&srno=b_2_51&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIEZ9R9QYWZXZH9.SEARCH&ssid=7zslxko4e80000001596818394714,Jainsons ,Women Printed A-line Black Skirt,₹130,₹599,3.8,519,73,"['Nice product so comfortable.', ""Nice Skirt at such a low price, got it for 130Rs with free delivery (plus member).  I am just loving it. The quality of the elastic is top notch, but initially there were some threads coming out, that's not a big concern. The skirt just touches the knee, so the length is okay. I paired them with black Leggings and high heels (pictures attached), and people really liked the look.  Overall a nice product. Go for it girls."", 'Very good quality at low price thank u flip cart']"
50,http://flipkart.com/modern-kart-floral-print-women-wrap-around-blue-black-skirt/p/itmfec9z5vfgmf3w?pid=SKIFEBZGBDYGVQQ8&lid=LSTSKIFEBZGBDYGVQQ8ZBIFT5&marketplace=FLIPKART&srno=b_2_52&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFEBZGBDYGVQQ8.SEARCH&ssid=7zslxko4e80000001596818394714,MODERN KART ,"Women Floral Print Wrap Around Blue, Black Skirt",₹629,"₹1,999",3.9,31,8,"['Good product.veey comfortable', 'Good', 'Super']"
51,http://flipkart.com/frionkandy-striped-floral-print-women-wrap-around-white-black-skirt/p/itme29cdcd712afb?pid=SKIFGGFHFHCBWGKM&lid=LSTSKIFGGFHFHCBWGKM9AVDRY&marketplace=FLIPKART&srno=b_2_53&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFGGFHFHCBWGKM.SEARCH&ssid=7zslxko4e80000001596818394714,Frionkandy ,"Women Striped, Floral Print Wrap Around White, Black Skirt",₹315,₹999,4.1,107,15,"['Cheapest quality', 'Nice', 'Cloth very short']"
52,http://flipkart.com/shopping-world-solid-women-regular-black-skirt/p/itmfh7wbethecm3d?pid=SKIFGU7BFZFC4YF4&lid=LSTSKIFGU7BFZFC4YF4FTZMFR&marketplace=FLIPKART&srno=b_2_54&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFGU7BFZFC4YF4.SEARCH&ssid=7zslxko4e80000001596818394714,Shopping World ,Women Solid Regular Black Skirt,₹331,₹999,4.1,187,44,"['wonderful.  my daughter loved it soooo much.', 'Good', 'Seriously I hate this product quality too bad flipcart']"
53,http://flipkart.com/silver-organisation-printed-women-a-line-black-skirt/p/itmc76b6674b9ac2?pid=SKIFQY3YWEDAZHZX&lid=LSTSKIFQY3YWEDAZHZXJXQJON&marketplace=FLIPKART&srno=b_2_55&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFQY3YWEDAZHZX.SEARCH&ssid=7zslxko4e80000001596818394714,Silver Organisation ,Women Printed A-line Black Skirt,₹347,"₹1,299",4,18,0,[]
54,http://flipkart.com/v2-retail-limited-solid-girls-regular-dark-blue-skirt/p/itmffa2fdab39d3f?pid=SKIFTHS3DGC8HVAV&lid=LSTSKIFTHS3DGC8HVAV4J0XPH&marketplace=FLIPKART&srno=b_2_56&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFTHS3DGC8HVAV.SEARCH&ssid=7zslxko4e80000001596818394714,V2 Retail Limited ,Girls Solid Regular Dark Blue Skirt,₹609,"₹1,199",4.2,5,2,"['Good nice', 'So good']"
55,http://flipkart.com/darzi-floral-print-women-flared-black-skirt/p/itmc296ba192756c?pid=SKIFTDF3KRYTKAPF&lid=LSTSKIFTDF3KRYTKAPFF2YMJQ&marketplace=FLIPKART&srno=b_2_57&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFTDF3KRYTKAPF.SEARCH&ssid=7zslxko4e80000001596818394714,DARZI ,Women Floral Print Flared Black Skirt,₹299,"₹1,199",3.4,5,3,"[""Don't waste your money in thi because it is transparent and its fabric is like umbrella cloth"", 'Just ok', 'Good quality 😍same as pictureThnks flipkart']"
56,http://flipkart.com/mudrika-printed-women-wrap-around-blue-skirt/p/itmf6fp66vmmwuzp?pid=SKIF6FKMS2AWTYQB&lid=LSTSKIF6FKMS2AWTYQBBRQW3H&marketplace=FLIPKART&srno=b_2_58&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIF6FKMS2AWTYQB.SEARCH&ssid=7zslxko4e80000001596818394714,Mudrika ,Women Printed Wrap Around Blue Skirt,₹347,"₹1,299",3.2,124,22,"['Good', 'cloth is too hard', ""Worst product... Don't buy it.... horrible product""]"
57,http://flipkart.com/buynewtrend-striped-women-layered-multicolor-skirt/p/itmf8mvjhfbcqc8j?pid=SKIF8MUFNQ7STJ8W&lid=LSTSKIF8MUFNQ7STJ8WSFOB66&marketplace=FLIPKART&srno=b_2_59&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIF8MUFNQ7STJ8W.SEARCH&ssid=7zslxko4e80000001596818394714,BuyNewTrend ,Women Striped Layered Multicolor Skirt,₹404,"₹1,399",4,1620,293,"[""skirt is same as shown in picture. Cloth is thin but it's totally good"", 'nice. a bit see through,may be uncomfortable in lights.', 'this is very nice skirt']"
58,http://flipkart.com/shopingfever-printed-women-regular-multicolor-skirt/p/itmf3y4abqw2tvgx?pid=SKIE6S5NJBYZC6XW&lid=LSTSKIE6S5NJBYZC6XW0LCNHZ&marketplace=FLIPKART&srno=b_2_60&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIE6S5NJBYZC6XW.SEARCH&ssid=7zslxko4e80000001596818394714,Shopingfever ,Women Printed Regular Multicolor Skirt,₹350,"₹1,299",3.5,562,81,"['good', 'Nice product', 'very nice skirt.. material also good']"
59,http://flipkart.com/tokyo-talkies-solid-women-flared-blue-skirt/p/itme23e9ded133cb?pid=SKIFPNP6M35FWR9C&lid=LSTSKIFPNP6M35FWR9CHTWMZB&marketplace=FLIPKART&srno=b_2_61&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFPNP6M35FWR9C.SEARCH&ssid=7zslxko4e80000001596818394714,TOKYO TALKIES ,Women Solid Flared Blue Skirt,₹550,₹999,4.8,4,1,['I like that quality  but top was not including in that product. Only Skirt']
60,http://flipkart.com/modern-kart-animal-print-women-wrap-around-beige-skirt/p/itmfcxamybq9fggj?pid=SKIFCX2JGKTDNXHX&lid=LSTSKIFCX2JGKTDNXHX7WTSO8&marketplace=FLIPKART&srno=b_2_62&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFCX2JGKTDNXHX.SEARCH&ssid=7zslxko4e80000001596818394714,MODERN KART ,Women Animal Print Wrap Around Beige Skirt,₹325,"₹1,599",4,200,26,"['skirt is very good for daily use ☺️👌', 'Nice product same as picture Thanku flipkart..😊🤗', 'Good material...likes it👍👍👍👍']"
61,http://flipkart.com/fashioncutz-floral-print-women-regular-black-skirt/p/itmfff6xkhspatgr?pid=SKIFFYG7ZTXHTYPW&lid=LSTSKIFFYG7ZTXHTYPW8PSNA1&marketplace=FLIPKART&srno=b_2_63&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFFYG7ZTXHTYPW.SEARCH&ssid=7zslxko4e80000001596818394714,Fashioncutz ,Women Floral Print Regular Black Skirt,₹399,₹415,3.9,1629,255,"['I am happy .very nice product .', 'superb', ""It's good but cotton golden print goes off by wash""]"
62,http://flipkart.com/buynewtrend-striped-women-asymetric-white-black-skirt/p/itmf67h3cj5xf9tj?pid=SKIF67F5FYKDV6SC&lid=LSTSKIF67F5FYKDV6SCYDAZNJ&marketplace=FLIPKART&srno=b_2_64&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIF67F5FYKDV6SC.SEARCH&ssid=7zslxko4e80000001596818394714,BuyNewTrend ,"Women Striped Asymetric White, Black Skirt",₹404,"₹1,399",4,1620,293,"[""skirt is same as shown in picture. Cloth is thin but it's totally good"", 'nice. a bit see through,may be uncomfortable in lights.', 'this is very nice skirt']"
63,http://flipkart.com/v2-retail-limited-solid-girls-regular-grey-skirt/p/itm4dd19a870da9d?pid=SKIFTHQVHZQ9AR2Y&lid=LSTSKIFTHQVHZQ9AR2YOJAJQU&marketplace=FLIPKART&srno=b_2_65&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFTHQVHZQ9AR2Y.SEARCH&ssid=7zslxko4e80000001596818394714,V2 Retail Limited ,Girls Solid Regular Grey Skirt,₹249,₹499,4.3,55,6,"['Nice one', 'Gud i loved it', 'Excellent product']"
64,http://flipkart.com/oriex-solid-women-layered-black-skirt/p/itmdf4bb7cd4a4a9?pid=SKIFJRMUQ7MMBMYK&lid=LSTSKIFJRMUQ7MMBMYKYD7EVN&marketplace=FLIPKART&srno=b_2_66&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFJRMUQ7MMBMYK.SEARCH&ssid=7zslxko4e80000001596818394714,ORIEX ,Women Solid Layered Black Skirt,₹421,"₹1,499",3.9,90,14,"[""It's good"", 'Good product 👍', 'Good']"
65,http://flipkart.com/tandul-solid-women-flared-light-green-skirt/p/itmfac34brybc3xt?pid=SKIFABCRGKJZHZMQ&lid=LSTSKIFABCRGKJZHZMQM74HPY&marketplace=FLIPKART&srno=b_2_67&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFABCRGKJZHZMQ.SEARCH&ssid=7zslxko4e80000001596818394714,TANDUL ,Women Solid Flared Light Green Skirt,₹499,"₹1,999",3.9,195,21,"['perfect ..😊😘', 'looking superb..', 'Nice dress']"
66,http://flipkart.com/unique-choice-printed-women-wrap-around-white-skirt/p/itmfdceayvure92y?pid=SKIFDBT7ZDYMDW2P&lid=LSTSKIFDBT7ZDYMDW2PZ3DYN6&marketplace=FLIPKART&srno=b_2_68&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFDBT7ZDYMDW2P.SEARCH&ssid=7zslxko4e80000001596818394714,Unique Choice ,Women Printed Wrap Around White Skirt,₹311,₹999,3.9,509,71,"['Nice product', 'Very comfortable and easy to carry. Nice product...😊', 'Nice cotton']"
67,http://flipkart.com/tokyo-talkies-solid-women-pencil-grey-skirt/p/itm049caf4430a53?pid=SKIFKPXGEFRMZSRZ&lid=LSTSKIFKPXGEFRMZSRZW818VE&marketplace=FLIPKART&srno=b_2_69&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFKPXGEFRMZSRZ.SEARCH&ssid=7zslxko4e80000001596818394714,Tokyo Talkies ,Women Solid Pencil Grey Skirt,₹399,"₹1,399",4,169,24,"[""it's superb but I wish u don't buy it because I don't want anyone else to buy such beautiful thing"", 'Terrific', 'i love it,owesome skirt..']"
68,http://flipkart.com/raj-rajeshwari-collection-printed-women-regular-pink-skirt/p/itm1108a437833e7?pid=SKIFSHQHHDGGYMGH&lid=LSTSKIFSHQHHDGGYMGHFVIXNJ&marketplace=FLIPKART&srno=b_2_70&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFSHQHHDGGYMGH.SEARCH&ssid=7zslxko4e80000001596818394714,raj-rajeshwari collection ,Women Printed Regular Pink Skirt,₹470,"₹1,299",3.9,77,14,"['Best but neche lace h pic m wo nhi h', 'Ok', ""It's good""]"
69,http://flipkart.com/modern-kart-animal-print-women-wrap-around-blue-skirt/p/itmfcrzxqg6ucpxq?pid=SKIFCRGXGVY7XA9W&lid=LSTSKIFCRGXGVY7XA9W4AQYI5&marketplace=FLIPKART&srno=b_2_71&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFCRGXGVY7XA9W.SEARCH&ssid=7zslxko4e80000001596818394714,MODERN KART ,Women Animal Print Wrap Around Blue Skirt,₹315,"₹1,099",4.1,392,74,"['skirt is as expected...hope it would not fade after wash...thank you flipkart....', 'super skirt, liked it..', 'lovely']"
70,http://flipkart.com/popentic-solid-women-gathered-pink-skirt/p/itm8d4f28e013004?pid=SKIFM47FAGMPCQHU&lid=LSTSKIFM47FAGMPCQHU4VGHDK&marketplace=FLIPKART&srno=b_2_72&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFM47FAGMPCQHU.SEARCH&ssid=7zslxko4e80000001596818394714,Popentic ,Women Solid Gathered Pink Skirt,₹449,"₹1,699",3.7,75,11,"['Awsm', 'The skirt quality was quite nice❤❤', 'Nice dress. Even the quality of fabric is excellent.Highly recommended.']"
71,http://flipkart.com/silver-organisation-printed-women-layered-blue-skirt/p/itmf6nteyzqnzf35?pid=SKIF6NH7KMQKSVGK&lid=LSTSKIF6NH7KMQKSVGK9DDIYU&marketplace=FLIPKART&srno=b_2_73&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIF6NH7KMQKSVGK.SEARCH&ssid=7zslxko4e80000001596818394714,Silver Organisation ,Women Printed Layered Blue Skirt,₹349,"₹1,299",3.4,208,32,"['nice product..', 'This Product is very good and quality just asam.', 'Colour is dull']"
72,http://flipkart.com/modern-kart-printed-women-wrap-around-blue-skirt/p/itmfhvfmecujsua5?pid=SKIFHUUHURXHNXSG&lid=LSTSKIFHUUHURXHNXSGPCZB9S&marketplace=FLIPKART&srno=b_2_74&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFHUUHURXHNXSG.SEARCH&ssid=7zslxko4e80000001596818394714,MODERN KART ,Women Printed Wrap Around Blue Skirt,₹345,"₹1,099",3.3,170,17,"[""If you are going to buy it because of its look then don't buy because if you buy and when your clothe is in your hand  you think that another product comes to you🤣🤣"", 'Very bad product', 'nice']"
73,http://flipkart.com/tokyo-talkies-solid-women-flared-beige-skirt/p/itmb09385a8faf53?pid=SKIFPNP6GUAY2MSC&lid=LSTSKIFPNP6GUAY2MSCMCC30P&marketplace=FLIPKART&srno=b_2_75&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFPNP6GUAY2MSC.SEARCH&ssid=7zslxko4e80000001596818394714,TOKYO TALKIES ,Women Solid Flared Beige Skirt,₹440,₹799,5,3,0,[]
74,http://flipkart.com/sassafras-solid-women-regular-black-skirt/p/itmf2c05ea4663e1?pid=SKIFJ3FZNSW8VSWG&lid=LSTSKIFJ3FZNSW8VSWGUKVDOX&marketplace=FLIPKART&srno=b_2_76&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFJ3FZNSW8VSWG.SEARCH&ssid=7zslxko4e80000001596818394714,Sassafras ,Women Solid Regular Black Skirt,₹559,"₹1,599",4.2,627,107,"['very good fabric', 'Skirt is really nice. Its worth the price. I ordered the top also from Flipkart. Both looks a nice combination.', 'good product']"
75,http://flipkart.com/varanga-printed-women-flared-black-skirt/p/itm5c94b5fe15770?pid=SKIF5H8964PFHN5G&lid=LSTSKIF5H8964PFHN5GRHVTMX&marketplace=FLIPKART&srno=b_2_77&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIF5H8964PFHN5G.SEARCH&ssid=7zslxko4e80000001596818394714,Varanga ,Women Printed Flared Black Skirt,₹845,"₹1,799",3.9,353,58,"['very very happy', 'value for money thanku Flipkart 😘😘', 'Flare is good as I was confused about flare....']"
76,http://flipkart.com/modern-kart-animal-print-women-wrap-around-pink-skirt/p/itm5d2b6c05bf5bc?pid=SKIFPYH86HZJXBHJ&lid=LSTSKIFPYH86HZJXBHJTB1XQ0&marketplace=FLIPKART&srno=b_2_78&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFPYH86HZJXBHJ.SEARCH&ssid=7zslxko4e80000001596818394714,MODERN KART ,Women Animal Print Wrap Around Pink Skirt,₹319,"₹1,099",4.1,63,8,"['Good', 'Colour fade after wash cloth is good', 'Colour fade after one wash.good cloth material']"
77,http://flipkart.com/fashioncutz-floral-print-women-regular-red-skirt/p/itmfhvpzh6ymerjd?pid=SKIFHVZYGAFDENDC&lid=LSTSKIFHVZYGAFDENDCMPYCSM&marketplace=FLIPKART&srno=b_2_79&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFHVZYGAFDENDC.SEARCH&ssid=7zslxko4e80000001596818394714,Fashioncutz ,Women Floral Print Regular Red Skirt,₹399,"₹1,299",3.9,1629,255,"['I am happy .very nice product .', 'superb', ""It's good but cotton golden print goes off by wash""]"
78,http://flipkart.com/insua-printed-women-pleated-multicolor-skirt/p/itma1112647c8329?pid=SKIFK7GHQCR3HWPU&lid=LSTSKIFK7GHQCR3HWPUVZ8C6J&marketplace=FLIPKART&srno=b_2_80&otracker=browse&fm=organic&iid=77f31442-d229-4824-9f9d-492ef6863486.SKIFK7GHQCR3HWPU.SEARCH&ssid=7zslxko4e80000001596818394714,Insua ,Women Printed Pleated Multicolor Skirt,₹725,"₹1,399",4.4,28,3,"['Wow very very very nice skirt', 'Awsm I really like it', 'Excellent product. My wife loves it lot. Quality,size, colour every thing perfect']"
79,http://flipkart.com/gorangani-printed-women-a-line-black-skirt/p/itm969ba6f0dff2d?pid=SKIFPFVNPHUVNVAZ&lid=LSTSKIFPFVNPHUVNVAZVBYZVK&marketplace=FLIPKART&srno=b_3_81&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFPFVNPHUVNVAZ.SEARCH&ssid=szw5q6ijb40000001596818395778,Gorangani ,Women Printed A-line Black Skirt,₹329,"₹1,299",4,17,1,['Nice  same like as in image']
80,http://flipkart.com/crease-clips-solid-women-broomstick-red-gold-skirt/p/itmfbb2yhp5ybjn3?pid=SKIEHGA77TEFH2KT&lid=LSTSKIEHGA77TEFH2KTQHHBCC&marketplace=FLIPKART&srno=b_3_82&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIEHGA77TEFH2KT.SEARCH&ssid=szw5q6ijb40000001596818395778,Crease & Clips ,"Women Solid Broomstick Red, Gold Skirt",₹699,"₹1,749",3.7,2362,386,"['full satisfaction, quality is good, looking very nice', 'Good quality... love it', 'Good']"
81,http://flipkart.com/neha-keshiv-solid-women-flared-black-skirt/p/itmff8bgbt5kphxt?pid=SKIFF7AEZ6AWS3JB&lid=LSTSKIFF7AEZ6AWS3JBQUZEOZ&marketplace=FLIPKART&srno=b_3_83&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFF7AEZ6AWS3JB.SEARCH&ssid=szw5q6ijb40000001596818395778,Neha Keshiv ,Women Solid Flared Black Skirt,₹603,"₹1,000",4.2,1369,279,"['very good product on this price amazing', 'very preety i just love it😍😍😍😘😘😘😘', 'Quality is super i liked it very much']"
82,http://flipkart.com/fashioncutz-floral-print-women-regular-dark-blue-skirt/p/itmfgchzefwrrq34?pid=SKIFGC9UGZPESQVC&lid=LSTSKIFGC9UGZPESQVCC0KYPL&marketplace=FLIPKART&srno=b_3_85&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFGC9UGZPESQVC.SEARCH&ssid=szw5q6ijb40000001596818395778,Fashioncutz ,Women Floral Print Regular Dark Blue Skirt,₹349,"₹1,299",4,1839,295,"['must buy :) happy with my product........', 'nicetnx flipkart.', 'Awsm same as shown picture 😘😘😘😘']"
83,http://flipkart.com/rare-striped-women-a-line-dark-blue-skirt/p/itmfgxk7w5ntjd9r?pid=SKIFGX8HUPY6WMYC&lid=LSTSKIFGX8HUPY6WMYCXLL1SD&marketplace=FLIPKART&srno=b_3_86&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFGX8HUPY6WMYC.SEARCH&ssid=szw5q6ijb40000001596818395778,Rare ,Women Striped A-line Dark Blue Skirt,₹635,"₹1,699",3.8,38,7,"['Good product ...', 'Feels good', 'Very nice as per my expectation ....']"
84,http://flipkart.com/tandul-solid-women-flared-black-skirt/p/itmfac34zndyctah?pid=SKIFABCRZ5UMHUNH&lid=LSTSKIFABCRZ5UMHUNHXQTYFN&marketplace=FLIPKART&srno=b_3_87&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFABCRZ5UMHUNH.SEARCH&ssid=szw5q6ijb40000001596818395778,TANDUL ,Women Solid Flared Black Skirt,₹499,"₹1,999",3.5,417,64,"['Nice! 😍😍 dress quality is also nice.  Love it thanks for the delivery.', 'Thin material expected a better one.... But good its k k 😄❤', 'very nice']"
85,http://flipkart.com/addyvero-solid-women-pencil-black-skirt/p/itm17fc2095d043d?pid=SKIFPNG5ZMZDTZJV&lid=LSTSKIFPNG5ZMZDTZJVIFAIUL&marketplace=FLIPKART&srno=b_3_88&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFPNG5ZMZDTZJV.SEARCH&ssid=szw5q6ijb40000001596818395778,Addyvero ,Women Solid Pencil Black Skirt,₹498,"₹1,699",4.1,54,2,"[""Good but I didn't fit the size"", 'Sooo happy']"
86,http://flipkart.com/v2-retail-limited-solid-women-regular-maroon-skirt/p/itme536aee3e18eb?pid=SKIFMYB62ZEFHZ97&lid=LSTSKIFMYB62ZEFHZ9729RIJ8&marketplace=FLIPKART&srno=b_3_90&otracker=browse&fm=organic&iid=en_5oQM1NE5NaWNSUaE%2FzNDkTTbhsod4k459YhOMA%2FNy8vF9xZ%2FaHJ0hddfG89IFJ4IBFNtzYf3uv4OhCGrMrKptw%3D%3D&ssid=szw5q6ijb40000001596818395778,V2 Retail Limited ,Women Solid Regular Maroon Skirt,₹609,"₹1,199",3.5,6,1,['Very bed quality ad not the same product  u can see thiss image']
87,http://flipkart.com/krishika-printed-women-flared-pink-skirt/p/itm96984185a56d0?pid=SKIFJZY3RHBFRYGD&lid=LSTSKIFJZY3RHBFRYGDE2MYPC&marketplace=FLIPKART&srno=b_3_91&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFJZY3RHBFRYGD.SEARCH&ssid=szw5q6ijb40000001596818395778,KRISHIKA ,Women Printed Flared Pink Skirt,₹445,₹999,4.1,75,11,"['superbb,love the product..very satisfying', 'My sister is very happy', 'Very very very very nice']"
88,http://flipkart.com/fashioncutz-printed-women-flared-dark-blue-white-skirt/p/itm79e08154a356a?pid=SKIFSQ3QQZZN5FFT&lid=LSTSKIFSQ3QQZZN5FFT6OKE2Y&marketplace=FLIPKART&srno=b_3_93&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFSQ3QQZZN5FFT.SEARCH&ssid=szw5q6ijb40000001596818395778,Fashioncutz ,"Women Printed Flared Dark Blue, White Skirt",₹474,"₹1,799",4.1,223,37,"['Dress material is good. Quality is also good .', 'Good product', 'Awsm Got in rs. 499Good productColour is also same as to in pic']"
89,http://flipkart.com/kastoori-collection-printed-women-regular-red-skirt/p/itmfeazgchpkjaky?pid=SKIFEAXPF5QQBMZC&lid=LSTSKIFEAXPF5QQBMZCIB666P&marketplace=FLIPKART&srno=b_3_95&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFEAXPF5QQBMZC.SEARCH&ssid=szw5q6ijb40000001596818395778,Kastoori Collection ,Women Printed Regular Red Skirt,₹339,"₹1,399",4.1,412,63,"['Nice', 'All the prints lost its colour just at the first wash. very bad and low quality prints they are.', 'nice good quality. ...']"
90,http://flipkart.com/popnetic-solid-women-asymetric-black-skirt/p/itm580bf09aa7bab?pid=SKIFM47HMYZEZQBN&lid=LSTSKIFM47HMYZEZQBNUOXEUD&marketplace=FLIPKART&srno=b_3_96&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFM47HMYZEZQBN.SEARCH&ssid=szw5q6ijb40000001596818395778,Popnetic ,Women Solid Asymetric Black Skirt,₹449,"₹1,399",3.8,291,45,"['Love the product, nice cloth material, perfect fitting..delivery on time. Size 26..', 'Very nice skirt perfect cotton material i am very happy', 'Good quality, perfect size.😍😍']"
91,http://flipkart.com/fashioncutz-floral-print-women-regular-black-skirt/p/itmfgchzrepvypsa?pid=SKIFGC9UYH8CVDPK&lid=LSTSKIFGC9UYH8CVDPK6LGNUR&marketplace=FLIPKART&srno=b_3_97&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFGC9UYH8CVDPK.SEARCH&ssid=szw5q6ijb40000001596818395778,Fashioncutz ,Women Floral Print Regular Black Skirt,₹339,"₹1,299",4,1839,295,"['must buy :) happy with my product........', 'nicetnx flipkart.', 'Awsm same as shown picture 😘😘😘😘']"
92,http://flipkart.com/addyvero-solid-girls-flared-black-skirt/p/itmc85f9fdf7ac97?pid=SKIFPJDW6JJNWGYZ&lid=LSTSKIFPJDW6JJNWGYZXZN72W&marketplace=FLIPKART&srno=b_3_98&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFPJDW6JJNWGYZ.SEARCH&ssid=szw5q6ijb40000001596818395778,Addyvero ,Girls Solid Flared Black Skirt,₹398,"₹1,299",4.3,31,5,"['Best quality. Can buy', 'Good', 'Amazing product']"
93,http://flipkart.com/sooma-solid-women-tiered-white-skirt/p/itm9f31618f99b9b?pid=SKIFNZTA2FWF7J3H&lid=LSTSKIFNZTA2FWF7J3HYH7ZOT&marketplace=FLIPKART&srno=b_3_99&otracker=browse&fm=organic&iid=2f5ee70e-a932-4d00-8d58-439383054c19.SKIFNZTA2FWF7J3H.SEARCH&ssid=szw5q6ijb40000001596818395778,Sooma ,Women Solid Tiered White Skirt,₹989,"₹2,199",4.4,38,9,"['So beautiful skirt. Skin friendly fabric and attractive look.. I love this... Worth buying', 'Very thin of inner cotton', 'Super mind blowing purchase']"
94,http://flipkart.com/v2-retail-limited-striped-women-regular-black-skirt/p/itmeadceec5b03eb?pid=SKIFST6ZJBTQD26N&lid=LSTSKIFST6ZJBTQD26NYLT8H5&marketplace=FLIPKART&srno=b_3_100&otracker=browse&fm=organic&iid=en_5oQM1NE5NaWNSUaE%2FzNDkTTbhsod4k459YhOMA%2FNy8sm%2FpKb0LI%2FK8kwRRdO%2F2N53awJ84ccywqXzm95Un0txw%3D%3D&ssid=szw5q6ijb40000001596818395778,V2 Retail Limited ,Women Striped Regular Black Skirt,₹559,₹999,4.2,20,4,"['Highly satisfied', ""It's soft material good"", 'Amazing. 😍']"
