ID,URL,BRAND,ITEM,DISCOUNTED PRICE,MRP,STARS,NUMBER OF RATINGS,NUMBER OF REVIEWS,LIST OF REVIEWS
97,http://flipkart.com/smartees-printed-men-round-neck-multicolor-t-shirt/p/itm9d386957ffe35?pid=TSHFQKJSHJPTNNNK&lid=LSTTSHFQKJSHJPTNNNK9ZKOXA&marketplace=FLIPKART&srno=b_3_99&otracker=browse&fm=organic&iid=c09d5f75-3b15-4883-988f-c5a4387ea141.TSHFQKJSHJPTNNNK.SEARCH&ssid=ts34bhz2f40000001594558669663,Smartees ,Printed Men Round Neck Multicolor T-Shirt  (Pack of 2),₹510,₹999,4.1,237,38,"['Osm t shirt i Love it', 'So nice product Cloth is so soft', 'Very nice']"
98,http://flipkart.com/flying-machine-printed-men-round-neck-green-t-shirt/p/itmf78chrdgjbyyp?pid=TSHF78CGZUGAXNK2&lid=LSTTSHF78CGZUGAXNK2XDYJBM&marketplace=FLIPKART&srno=b_3_100&otracker=browse&fm=organic&iid=en_KtXb%2Bsiv65Po35880odMDW7JPNhLUlGJZjpJDbPVwkDhnXzGZ%2FkSS0KFEubP9D1VTTTupnmYxTc%2BltF3zz2gWA%3D%3D&ssid=ts34bhz2f40000001594558669663,Flying Machine ,Printed Men Round Neck Green T-Shirt,₹449,₹999,4,514,32,"['colour faded after first wash. Flipkart try to sell original products', 'Not bad but okk', 'Nyc product']"
99,http://flipkart.com/metronaut-printed-men-round-neck-dark-blue-t-shirt/p/itmfcg3zf4bhchew?pid=TSHFCG3ZJQSP7Z8D&lid=LSTTSHFCG3ZJQSP7Z8D4IBKIU&marketplace=FLIPKART&srno=b_3_101&otracker=browse&fm=organic&iid=c09d5f75-3b15-4883-988f-c5a4387ea141.TSHFCG3ZJQSP7Z8D.SEARCH&ssid=ts34bhz2f40000001594558669663,Metronaut ,Printed Men Round Neck Dark Blue T-Shirt,₹314,₹899,4.1,568,72,"['really very comfort fabric..perfect measurement.seller recommended', 'Best quality..but the sleeves are short..', 'good stuff']"
100,http://flipkart.com/tripr-printed-men-v-neck-multicolor-t-shirt/p/itmf3yw5avgkg5fu?pid=TSHEZREZGCGQGMFK&lid=LSTTSHEZREZGCGQGMFKBLBL09&marketplace=FLIPKART&srno=b_3_102&otracker=browse&fm=organic&iid=c09d5f75-3b15-4883-988f-c5a4387ea141.TSHEZREZGCGQGMFK.SEARCH&ssid=ts34bhz2f40000001594558669663,Tripr ,Printed Men V-Neck Multicolor T-Shirt  (Pack of 2),₹335,"₹1,399",3.8,17457,2672,"['Good.    best tshirt', 'Good', 'nice t-shirt ......']"
101,http://flipkart.com/helmont-solid-men-hooded-neck-yellow-t-shirt/p/itm2a5409402f5fb?pid=TSHFMMYYPFNMAH53&lid=LSTTSHFMMYYPFNMAH53AYYDCM&marketplace=FLIPKART&srno=b_3_103&otracker=browse&fm=organic&iid=c09d5f75-3b15-4883-988f-c5a4387ea141.TSHFMMYYPFNMAH53.SEARCH&ssid=ts34bhz2f40000001594558669663,Helmont ,Solid Men Hooded Neck Yellow T-Shirt,₹284,₹999,4,92913,12391,"['Awesome product and best quality i am happy thank you flipkart❤️❤️❤️', 'awesome dress and good quality....I luv this..', 'awesome product very nice I like this product very much']"
102,http://flipkart.com/flying-machine-printed-men-round-neck-black-pink-t-shirt/p/itmfbqtegh4qf8sm?pid=TSHFBQSEHFVEX2KV&lid=LSTTSHFBQSEHFVEX2KVQBGVC0&marketplace=FLIPKART&srno=b_3_104&otracker=browse&fm=organic&iid=en_KtXb%2Bsiv65Po35880odMDW7JPNhLUlGJZjpJDbPVwkCVNH8K%2FyyL6yCGMoLvj%2FFlbfqN4o9dd08dwzC7Q3KY3Q%3D%3D&ssid=ts34bhz2f40000001594558669663,Flying Machine ,"Printed Men Round Neck Black, Pink T-Shirt",₹404,₹899,4.1,14,0,[]
103,http://flipkart.com/fenoix-color-block-men-henley-neck-dark-blue-t-shirt/p/itmfguk76gae5hkd?pid=TSHFGUGSEATKJNKZ&lid=LSTTSHFGUGSEATKJNKZSUECE5&marketplace=FLIPKART&srno=b_3_105&otracker=browse&fm=organic&iid=c09d5f75-3b15-4883-988f-c5a4387ea141.TSHFGUGSEATKJNKZ.SEARCH&ssid=ts34bhz2f40000001594558669663,Fenoix ,Color Block Men Henley Neck Dark Blue T-Shirt,₹246,₹999,3.9,2695,345,"['Very very very good product', 'This product is very good as quality wise', 'Good quality']"
104,http://flipkart.com/fastcolors-color-block-men-round-neck-white-t-shirt/p/itmdf55b211d5370?pid=TSHFDJ2GVQSEMSRH&lid=LSTTSHFDJ2GVQSEMSRHTKXJDU&marketplace=FLIPKART&srno=b_3_106&otracker=browse&fm=organic&iid=c09d5f75-3b15-4883-988f-c5a4387ea141.TSHFDJ2GVQSEMSRH.SEARCH&ssid=ts34bhz2f40000001594558669663,FastColors ,Color Block Men Round Neck White T-Shirt,₹339,"₹1,999",3.8,1919,246,"['Superb T Shirt🔥🔥   Oxm❤️ Looking 😍', 'Super', 'This t-shirt is so fabulous and is coming a fit on the body size S and colour is best I like this']"
105,http://flipkart.com/eg-store-color-block-men-round-neck-grey-t-shirt/p/itm0534a077dd6e0?pid=TSHFEJWYFHYED8RG&lid=LSTTSHFEJWYFHYED8RGXPAGBV&marketplace=FLIPKART&srno=b_3_107&otracker=browse&fm=organic&iid=c09d5f75-3b15-4883-988f-c5a4387ea141.TSHFEJWYFHYED8RG.SEARCH&ssid=ts34bhz2f40000001594558669663,The EG Store ,Color Block Men Round Neck Grey T-Shirt,₹303,₹799,3.8,2110,195,"['lov this products...', 'It is the very very nice', 'nice product 👌']"
106,http://flipkart.com/tripr-checkered-men-polo-neck-black-grey-t-shirt/p/itm0750567994a24?pid=TSHFPJEKZ5CYZAGY&lid=LSTTSHFPJEKZ5CYZAGYMK47SR&marketplace=FLIPKART&srno=b_3_108&otracker=browse&fm=organic&iid=c09d5f75-3b15-4883-988f-c5a4387ea141.TSHFPJEKZ5CYZAGY.SEARCH&ssid=ts34bhz2f40000001594558669663,Tripr ,"Checkered Men Polo Neck Black, Grey T-Shirt",₹295,"₹1,399",3.9,773,112,"['Cloth quality not that good. Size and stitching not proper.', 'Fabulous', 'Super']"
107,http://flipkart.com/shapphr-color-block-men-round-neck-yellow-t-shirt/p/itm8a309154842e6?pid=TSHFSCMJDCX2GUYZ&lid=LSTTSHFSCMJDCX2GUYZISFXQ6&marketplace=FLIPKART&srno=b_3_109&otracker=browse&fm=organic&iid=c09d5f75-3b15-4883-988f-c5a4387ea141.TSHFSCMJDCX2GUYZ.SEARCH&ssid=ts34bhz2f40000001594558669663,SHAPPHR ,Color Block Men Round Neck Yellow T-Shirt,₹296,"₹1,599",4.1,410,64,"['Superb in quality', 'Very Nice', 'Its amazing look tshirt on flipkart Must buy']"
108,http://flipkart.com/flying-machine-printed-men-round-neck-white-blue-t-shirt/p/itme9942b50da638?pid=TSHFMHZFDTVTFBJY&lid=LSTTSHFMHZFDTVTFBJYK7RMKN&marketplace=FLIPKART&srno=b_3_110&otracker=browse&fm=organic&iid=en_KtXb%2Bsiv65Po35880odMDW7JPNhLUlGJZjpJDbPVwkAikIUXrIu7Yv4wsi7dc04UsyTqkpWC0VoAvDXF1Mg7Fw%3D%3D&ssid=ts34bhz2f40000001594558669663,Flying Machine ,"Printed Men Round Neck White, Blue T-Shirt",₹499,₹999,4.3,29,0,[]
109,http://flipkart.com/fastcolors-color-block-men-round-neck-dark-blue-white-yellow-t-shirt/p/itmdf196e18ce9ff?pid=TSHFQ33UQMBHQVP3&lid=LSTTSHFQ33UQMBHQVP3LWBJPI&marketplace=FLIPKART&srno=b_3_111&otracker=browse&fm=organic&iid=c09d5f75-3b15-4883-988f-c5a4387ea141.TSHFQ33UQMBHQVP3.SEARCH&ssid=ts34bhz2f40000001594558669663,FastColors ,"Color Block Men Round Neck Dark Blue, White, Yellow T-Shirt",₹339,"₹1,999",3.8,1919,246,"['Superb T Shirt🔥🔥   Oxm❤️ Looking 😍', 'Super', 'This t-shirt is so fabulous and is coming a fit on the body size S and colour is best I like this']"
110,http://flipkart.com/ronit-leading-clothing-striped-men-hooded-neck-blue-t-shirt/p/itm1f9e125c0b76c?pid=TSHFNFHB8GAYHKSD&lid=LSTTSHFNFHB8GAYHKSDAKWLRP&marketplace=FLIPKART&srno=b_3_112&otracker=browse&fm=organic&iid=c09d5f75-3b15-4883-988f-c5a4387ea141.TSHFNFHB8GAYHKSD.SEARCH&ssid=ts34bhz2f40000001594558669663,Ronit leading Clothing ,Striped Men Hooded Neck Blue T-Shirt,₹282,₹829,4,656,82,"['Very nice product 🥰🥰', 'Very nice product', 'Awesome']"
111,http://flipkart.com/weft-printed-men-round-neck-black-t-shirt/p/itm288327b57ddac?pid=TSHF94NK6NNKBZFF&lid=LSTTSHF94NK6NNKBZFF9HADCK&marketplace=FLIPKART&srno=b_3_113&otracker=browse&fm=organic&iid=c09d5f75-3b15-4883-988f-c5a4387ea141.TSHF94NK6NNKBZFF.SEARCH&ssid=ts34bhz2f40000001594558669663,Weft ,Printed Men Round Neck Black T-Shirt,₹249,₹999,4.1,1679,217,"['nice product', 'Product is good but printing material is not good....I think after wash the print faded', 'v.v.vgood job']"
112,http://flipkart.com/flying-machine-striped-men-polo-neck-dark-blue-red-t-shirt/p/itmf7vn2zg3hm55h?pid=TSHF7VN2JFCFC4WA&lid=LSTTSHF7VN2JFCFC4WAYRWKFQ&marketplace=FLIPKART&srno=b_3_114&otracker=browse&fm=organic&iid=en_KtXb%2Bsiv65Po35880odMDW7JPNhLUlGJZjpJDbPVwkBs%2FntlDl00x%2FcDyO597F66A4Wx3T0AZXNlci%2FBXLqAgA%3D%3D&ssid=ts34bhz2f40000001594558669663,Flying Machine ,"Striped Men Polo Neck Dark Blue, Red T-Shirt",₹519,"₹1,299",4.1,93,7,"['Super T-shirt', 'Looking awesome', 'Bad product']"
113,http://flipkart.com/ronit-leading-clothing-printed-men-hooded-neck-black-t-shirt/p/itm72ddd1b73f546?pid=TSHFMCWDFKVNJYYC&lid=LSTTSHFMCWDFKVNJYYC8ALRHV&marketplace=FLIPKART&srno=b_3_115&otracker=browse&fm=organic&iid=c09d5f75-3b15-4883-988f-c5a4387ea141.TSHFMCWDFKVNJYYC.SEARCH&ssid=ts34bhz2f40000001594558669663,Ronit Leading Clothing ,Printed Men Hooded Neck Black T-Shirt,₹282,"₹1,099",4.1,2830,372,"['Superb😍', 'nyz...I like it soooooooo much', 'Suparb👍👍👍']"
114,http://flipkart.com/reebok-solid-men-polo-neck-dark-blue-t-shirt/p/itm9efd2c14dd446?pid=TSHFZ3JCEFHQGGHP&lid=LSTTSHFZ3JCEFHQGGHPCBYEA9&marketplace=FLIPKART&srno=b_3_116&otracker=browse&fm=organic&iid=c09d5f75-3b15-4883-988f-c5a4387ea141.TSHFZ3JCEFHQGGHP.SEARCH&ssid=ts34bhz2f40000001594558669663,REEBOK ,Solid Men Polo Neck Dark Blue T-Shirt,₹599,"₹1,199",4,11,0,[]
115,http://flipkart.com/u-s-polo-assn-solid-men-neck-blue-t-shirt/p/itmf8fk87j7tgfca?pid=TSHF8FJRYZXVYKHG&lid=LSTTSHF8FJRYZXVYKHGNQWJSQ&marketplace=FLIPKART&srno=b_3_117&otracker=browse&fm=organic&iid=c09d5f75-3b15-4883-988f-c5a4387ea141.TSHF8FJRYZXVYKHG.SEARCH&ssid=ts34bhz2f40000001594558669663,U.S. Polo Assn ,Solid Men Polo Neck Blue T-Shirt,₹699,"₹1,599",4.2,34773,3322,"['looking cool', 'This product awesome 👌', 'nice and comfortable']"
116,http://flipkart.com/black-collection-solid-men-turtle-neck-t-shirt/p/itmf3zupu3pxzy3c?pid=TSHEVHYY4VHYRXHC&lid=LSTTSHEVHYY4VHYRXHCKAZHIX&marketplace=FLIPKART&srno=b_3_118&otracker=browse&fm=organic&iid=c09d5f75-3b15-4883-988f-c5a4387ea141.TSHEVHYY4VHYRXHC.SEARCH&ssid=ts34bhz2f40000001594558669663,Black Collection ,Solid Men Turtle Neck Black T-Shirt,₹492,"₹1,099",4,17553,2024,"['Very nice T shirt luvd itttt..follow ..@zxsaklin4u 👈instagram ID', 'Ok it’s Nice', 'Awesome 👍👍 T-shirt But Colour little fade Day by Day']"
117,http://flipkart.com/spykar-solid-men-polo-neck-green-t-shirt/p/itm17c07f0649547?pid=TSHFJMFDXQZFQFCX&lid=LSTTSHFJMFDXQZFQFCXIAH3T8&marketplace=FLIPKART&srno=b_3_119&otracker=browse&fm=organic&iid=c09d5f75-3b15-4883-988f-c5a4387ea141.TSHFJMFDXQZFQFCX.SEARCH&ssid=ts34bhz2f40000001594558669663,Spykar ,Solid Men Polo Neck Green T-Shirt,₹639,"₹1,599",3.7,31,4,"['as expected good product', 'Not good looking', 'Poor quality']"
118,http://flipkart.com/flying-machine-printed-men-round-neck-red-t-shirt/p/itmca5b1b674c095?pid=TSHFMHZFKAVYTVGH&lid=LSTTSHFMHZFKAVYTVGHDWUMW3&marketplace=FLIPKART&srno=b_3_120&otracker=browse&fm=organic&iid=en_KtXb%2Bsiv65Po35880odMDW7JPNhLUlGJZjpJDbPVwkCOJU31KTYXKvY5xAh25k69PQUUinNWys41nZDbYXYzmw%3D%3D&ssid=ts34bhz2f40000001594558669663,Flying Machine ,Printed Men Round Neck Red T-Shirt,₹499,₹999,4.4,16,2,"['Best', 'Best']"
119,http://flipkart.com/tripr-checkered-men-polo-neck-blue-black-t-shirt/p/itm20743cfa7ae17?pid=TSHFPJEK6M3AHGZY&lid=LSTTSHFPJEK6M3AHGZYVYGNCL&marketplace=FLIPKART&srno=b_4_121&otracker=browse&fm=organic&iid=9756798c-38ff-41c7-aef4-c55f9338907b.TSHFPJEK6M3AHGZY.SEARCH&ssid=ge4c1q3krk0000001594558670633,Tripr ,"Checkered Men Polo Neck Blue, Black T-Shirt",₹295,"₹1,399",3.9,773,112,"['Cloth quality not that good. Size and stitching not proper.', 'Fabulous', 'Super']"
120,http://flipkart.com/diwazzo-color-block-men-round-neck-blue-t-shirt/p/itmefd5410a6c41e?pid=TSHFPVSRJGBZHBEH&lid=LSTTSHFPVSRJGBZHBEHNCVZOQ&marketplace=FLIPKART&srno=b_4_122&otracker=browse&fm=organic&iid=9756798c-38ff-41c7-aef4-c55f9338907b.TSHFPVSRJGBZHBEH.SEARCH&ssid=ge4c1q3krk0000001594558670633,Diwazzo ,Color Block Men Round Neck Blue T-Shirt,₹284,₹999,3.9,15777,2100,"['good pic', 'i love this t shirt', 'nice and thanks to flipcart']"
121,http://flipkart.com/metronaut-self-design-men-polo-neck-grey-t-shirt/p/itmffdhhfx9ct3xq?pid=TSHFFDHHYFDSFBRQ&lid=LSTTSHFFDHHYFDSFBRQUPS9GB&marketplace=FLIPKART&srno=b_4_123&otracker=browse&fm=organic&iid=9756798c-38ff-41c7-aef4-c55f9338907b.TSHFFDHHYFDSFBRQ.SEARCH&ssid=ge4c1q3krk0000001594558670633,Metronaut ,Self Design Men Polo Neck Grey T-Shirt,₹279,₹799,3.9,1199,161,"['very good quality', 'Sanjay', 'awsome product']"
122,http://flipkart.com/flying-machine-striped-men-round-neck-dark-blue-t-shirt/p/itmf7uwuwgpkcejj?pid=TSHF7UWTEEJ453AZ&lid=LSTTSHF7UWTEEJ453AZDRO5MV&marketplace=FLIPKART&srno=b_4_124&otracker=browse&fm=organic&iid=en_diUehm6%2BYHJ7KFkuRq5JBX4vQOeFJRoQRVLFEXrnIwEDrGf6hCMgwth8SZLLrOJzc%2Fug8WzPUTC3rJo0EAKWhw%3D%3D&ssid=ge4c1q3krk0000001594558670633,Flying Machine ,Striped Men Round Neck Dark Blue T-Shirt,₹519,"₹1,299",4.3,38,3,"['Colour got light not as seems dark blue but after all looking good', 'Good product', 'good quality perfectly fit me m just 5.5inch with 32 waist so i wore M size']"
123,http://flipkart.com/lee-solid-men-polo-neck-pink-t-shirt/p/itmf82ec497261f4?pid=TSHFZ8NNUNYHDJTP&lid=LSTTSHFZ8NNUNYHDJTPFVMXYU&marketplace=FLIPKART&srno=b_4_125&otracker=browse&fm=organic&iid=9756798c-38ff-41c7-aef4-c55f9338907b.TSHFZ8NNUNYHDJTP.SEARCH&ssid=ge4c1q3krk0000001594558670633,Lee ,Solid Men Polo Neck Pink T-Shirt,₹645,"₹1,699",4.5,24,5,"['Super product very nice clothe', 'Fabric is not good', 'Awesome product. Go for it. Totally worth it']"
124,http://flipkart.com/tripr-solid-men-round-neck-grey-t-shirt/p/itmf3yrnjuyak9y5?pid=TSHF2HAJASSFYHPS&lid=LSTTSHF2HAJASSFYHPSNHCFUF&marketplace=FLIPKART&srno=b_4_126&otracker=browse&fm=organic&iid=9756798c-38ff-41c7-aef4-c55f9338907b.TSHF2HAJASSFYHPS.SEARCH&ssid=ge4c1q3krk0000001594558670633,Tripr ,Solid Men Round Neck Grey T-Shirt,₹295,₹899,4,10703,1246,"['This is my fav. color', ""it's written cotton but it didn't feel like one..it's ok...not great...front design is not at all good...it's not properly designed..."", 'Nice']"
125,http://flipkart.com/eg-store-color-block-men-round-neck-red-t-shirt/p/itmf5cdaff36e6f1?pid=TSHFGSYMFUTQER5W&lid=LSTTSHFGSYMFUTQER5WYSCRRX&marketplace=FLIPKART&srno=b_4_127&otracker=browse&fm=organic&iid=9756798c-38ff-41c7-aef4-c55f9338907b.TSHFGSYMFUTQER5W.SEARCH&ssid=ge4c1q3krk0000001594558670633,THE EG STORE ,Color Block Men Round Neck Red T-Shirt,₹284,₹799,3.6,160,19,"['Good', 'Quality of cloth is not soo good but its ok.', 'Not same as just chief clothe']"
126,http://flipkart.com/u-s-polo-assn-solid-men-neck-green-t-shirt/p/itmf8fk7jtgykgak?pid=TSHF8FJRS5EN8NNU&lid=LSTTSHF8FJRS5EN8NNUXANKTP&marketplace=FLIPKART&srno=b_4_128&otracker=browse&fm=organic&iid=9756798c-38ff-41c7-aef4-c55f9338907b.TSHF8FJRS5EN8NNU.SEARCH&ssid=ge4c1q3krk0000001594558670633,U.S. Polo Assn ,Solid Men Polo Neck Green T-Shirt,₹699,"₹1,599",4.2,34773,3322,"['looking cool', 'This product awesome 👌', 'nice and comfortable']"
127,http://flipkart.com/london-hills-self-design-solid-men-round-neck-blue-grey-t-shirt/p/itmfbqx85wzuj9wv?pid=TSHFBNKFGWHDF8UM&lid=LSTTSHFBNKFGWHDF8UMUL3YBU&marketplace=FLIPKART&srno=b_4_129&otracker=browse&fm=organic&iid=9756798c-38ff-41c7-aef4-c55f9338907b.TSHFBNKFGWHDF8UM.SEARCH&ssid=ge4c1q3krk0000001594558670633,London Hills ,"Self Design, Solid Men Round Neck Blue, Grey T-Shirt  (Pack of 3)",₹999,"₹3,999",4.1,997,131,"['Received different t shirts. But quality is good.', 'received plain t-shirts', 'Not a single had button in them although color are same.']"
128,http://flipkart.com/maniac-color-block-men-round-neck-red-white-black-t-shirt/p/itm954cd71809e89?pid=TSHFMZ3FQYWGMY9P&lid=LSTTSHFMZ3FQYWGMY9PNNIAF2&marketplace=FLIPKART&srno=b_4_130&otracker=browse&fm=organic&iid=en_diUehm6%2BYHJ7KFkuRq5JBX4vQOeFJRoQRVLFEXrnIwHaI1m0OdMsmmAt0yjf78NJFN0mUlYdvuidsSbiH9Qvvw%3D%3D&ssid=ge4c1q3krk0000001594558670633,Maniac ,"Color Block Men Round Neck Red, White, Black T-Shirt",₹350,₹959,4,14567,1866,"['Amazing Purchase!', 'its nyc i like it', 'nice t-shirt']"
129,http://flipkart.com/allen-solly-solid-men-polo-neck-green-t-shirt/p/itm5225027d247bb?pid=TSHFKN2NY2PG9YVW&lid=LSTTSHFKN2NY2PG9YVWY81PAY&marketplace=FLIPKART&srno=b_4_131&otracker=browse&fm=organic&iid=9756798c-38ff-41c7-aef4-c55f9338907b.TSHFKN2NY2PG9YVW.SEARCH&ssid=ge4c1q3krk0000001594558670633,Allen Solly ,Solid Men Polo Neck Green T-Shirt,₹494,₹899,4.3,269,32,"['This T-shirt is not pure cotton and this is not original allen Solly  T-shirt and bad copy for allen solly T-shirt,some weird smell for febric than I open it', 'Awsm one', 'Good']"
130,http://flipkart.com/seven-rocks-striped-men-s-yellow-t-shirt/p/itm8518f98815b22?pid=TSHFMGKZGDACMFUZ&lid=LSTTSHFMGKZGDACMFUZKT7KMI&marketplace=FLIPKART&srno=b_4_132&otracker=browse&fm=organic&iid=9756798c-38ff-41c7-aef4-c55f9338907b.TSHFMGKZGDACMFUZ.SEARCH&ssid=ge4c1q3krk0000001594558670633,Seven Rocks ,Striped Men s Yellow T-Shirt,₹379,"₹1,299",3.8,874,113,"['Good product👍👍👍👌👌', 'Good condition', 'I m very Happy for this product. Fabric is good and quality is also Asm']"
131,http://flipkart.com/tripr-printed-men-round-neck-multicolor-t-shirt/p/itma39a40163476c?pid=TSHFSME8YKGJS2HH&lid=LSTTSHFSME8YKGJS2HHSGW43L&marketplace=FLIPKART&srno=b_4_133&otracker=browse&fm=organic&iid=9756798c-38ff-41c7-aef4-c55f9338907b.TSHFSME8YKGJS2HH.SEARCH&ssid=ge4c1q3krk0000001594558670633,Tripr ,Printed Men Round Neck Multicolor T-Shirt  (Pack of 3),₹759,"₹2,999",4,1310,163,"['Wonderful T-shirt. Cloth material is awesome 👌👌', 'Nice', 'Nice product']"
132,http://flipkart.com/maniac-solid-men-round-neck-black-grey-t-shirt/p/itm4ad3d27297c62?pid=TSHFSTFYYMR5ZZTZ&lid=LSTTSHFSTFYYMR5ZZTZCFGSGP&marketplace=FLIPKART&srno=b_4_134&otracker=browse&fm=organic&iid=en_diUehm6%2BYHJ7KFkuRq5JBX4vQOeFJRoQRVLFEXrnIwFJ2M6UU1nR7d4wPqoXgfyl48FS2HniI8vjcimKPDTW0g%3D%3D&ssid=ge4c1q3krk0000001594558670633,Maniac ,"Solid Men Round Neck Black, Grey T-Shirt  (Pack of 2)",₹579,"₹1,449",4,16003,1852,"['nice tshirts..', 'wow', 'Asm product']"
133,http://flipkart.com/maniac-solid-men-round-neck-pink-black-t-shirt/p/itm3ba5bae95dcc4?pid=TSHFSTFZ9JMCK4MA&lid=LSTTSHFSTFZ9JMCK4MABSWG4R&marketplace=FLIPKART&srno=b_4_135&otracker=browse&fm=organic&iid=9756798c-38ff-41c7-aef4-c55f9338907b.TSHFSTFZ9JMCK4MA.SEARCH&ssid=ge4c1q3krk0000001594558670633,Maniac ,"Solid Men Round Neck Pink, Black T-Shirt  (Pack of 2)",₹649,"₹1,629",4,92,10,"['Superrrrrb tshirts sooooooo excellent', 'Quality is good. but Size is very big.', 'Nice']"
134,http://flipkart.com/maniac-color-block-men-round-neck-white-pink-black-t-shirt/p/itm0eeffd8b99289?pid=TSHFPYMYSCTV4HYJ&lid=LSTTSHFPYMYSCTV4HYJBVKXZE&marketplace=FLIPKART&srno=b_4_136&otracker=browse&fm=organic&iid=9756798c-38ff-41c7-aef4-c55f9338907b.TSHFPYMYSCTV4HYJ.SEARCH&ssid=ge4c1q3krk0000001594558670633,Maniac ,"Color Block Men Round Neck White, Pink, Black T-Shirt",₹350,₹959,4,14567,1866,"['Amazing Purchase!', 'its nyc i like it', 'nice t-shirt']"
135,http://flipkart.com/jorkk-solid-men-collared-neck-black-t-shirt/p/itmffkqruhyggyh4?pid=TSHFFKPJ6AZPRDXD&lid=LSTTSHFFKPJ6AZPRDXD0BUSJJ&marketplace=FLIPKART&srno=b_4_137&otracker=browse&fm=organic&iid=9756798c-38ff-41c7-aef4-c55f9338907b.TSHFFKPJ6AZPRDXD.SEARCH&ssid=ge4c1q3krk0000001594558670633,JORKK ,Solid Men Collared Neck Black T-Shirt,₹299,₹497,3.8,4771,633,"['I really like the quality of this product.... Highly recommend ❤❤', 'Best quality in this price & comfortable', 'super']"
136,http://flipkart.com/try-solid-men-turtle-neck-black-t-shirt/p/itmf7mrffxgzwqzn?pid=TSHF7MPZ5BHDRYAB&lid=LSTTSHF7MPZ5BHDRYABQOC4QV&marketplace=FLIPKART&srno=b_4_138&otracker=browse&fm=organic&iid=9756798c-38ff-41c7-aef4-c55f9338907b.TSHF7MPZ5BHDRYAB.SEARCH&ssid=ge4c1q3krk0000001594558670633,Try This ,Solid Men Turtle Neck Black T-Shirt,₹339,₹999,3.9,22717,2543,"['Excellent quality', 'so Nise product,', 'nice product']"
137,http://flipkart.com/maniac-checkered-men-round-neck-dark-green-black-t-shirt/p/itmfhb9r2dfugxaq?pid=TSHFH9W8ZZMAPYXV&lid=LSTTSHFH9W8ZZMAPYXVIQKMNE&marketplace=FLIPKART&srno=b_4_139&otracker=browse&fm=organic&iid=9756798c-38ff-41c7-aef4-c55f9338907b.TSHFH9W8ZZMAPYXV.SEARCH&ssid=ge4c1q3krk0000001594558670633,Maniac ,"Checkered Men Round Neck Dark Green, Black T-Shirt",₹381,"₹1,069",3.8,93823,13593,"['wonderful good quality😍😇', 'Nice product in this price', '👏✊👍 awesome products']"
138,http://flipkart.com/flying-machine-printed-men-round-neck-green-t-shirt/p/itmf78chrdgjbyyp?pid=TSHF78CGZUGAXNK2&lid=LSTTSHF78CGZUGAXNK2XDYJBM&marketplace=FLIPKART&srno=b_4_140&otracker=browse&fm=organic&iid=en_diUehm6%2BYHJ7KFkuRq5JBX4vQOeFJRoQRVLFEXrnIwHUb8KLFfTiIRj4rSw3fjRRTTTupnmYxTc%2BltF3zz2gWA%3D%3D&ssid=ge4c1q3krk0000001594558670633,Flying Machine ,Printed Men Round Neck Green T-Shirt,₹449,₹999,4,514,32,"['colour faded after first wash. Flipkart try to sell original products', 'Not bad but okk', 'Nyc product']"
139,http://flipkart.com/bullmer-printed-men-round-neck-multicolor-t-shirt/p/itmde038b491299a?pid=TSHFSBS5X9HQK9ZE&lid=LSTTSHFSBS5X9HQK9ZEO9STW2&marketplace=FLIPKART&srno=b_4_141&otracker=browse&fm=organic&iid=9756798c-38ff-41c7-aef4-c55f9338907b.TSHFSBS5X9HQK9ZE.SEARCH&ssid=ge4c1q3krk0000001594558670633,BULLMER ,Printed Men Round Neck Multicolor T-Shirt  (Pack of 3),₹698,"₹1,499",4,236,50,"['Good product', 'Good claksen', 'Good t shirts.....']"
140,http://flipkart.com/peter-england-solid-men-polo-neck-black-t-shirt/p/itmf3ytzwnq9gzpz?pid=TSHEY3P9EFZ6BDEN&lid=LSTTSHEY3P9EFZ6BDENOWSRBM&marketplace=FLIPKART&srno=b_4_142&otracker=browse&fm=organic&iid=9756798c-38ff-41c7-aef4-c55f9338907b.TSHEY3P9EFZ6BDEN.SEARCH&ssid=ge4c1q3krk0000001594558670633,Peter England ,Solid Men Polo Neck Black T-Shirt,₹399,₹799,4.4,39,3,"['Good in low price', 'Pretty good for 300-400 bucks', 'Good']"
141,http://flipkart.com/smartees-printed-men-round-neck-black-t-shirt/p/itm025082b7509e6?pid=TSHFPHQ94VDZYDZE&lid=LSTTSHFPHQ94VDZYDZE0I03WM&marketplace=FLIPKART&srno=b_4_143&otracker=browse&fm=organic&iid=9756798c-38ff-41c7-aef4-c55f9338907b.TSHFPHQ94VDZYDZE.SEARCH&ssid=ge4c1q3krk0000001594558670633,Smartees ,Printed Men Round Neck Black T-Shirt,₹284,₹999,3.9,1180,148,"['Quality of product is really awesome.Decent look', 'Nice😍', 'Nice']"
